# R1,R2,R3,E
1.889726,4.306208,5.102264,5.609277
1.889726,4.467916,5.102263,5.498044
1.889726,4.631894,5.102259,5.429573
1.889726,4.796738,5.102258,5.389508
1.889726,4.961163,5.102260,5.367173
1.889726,5.102259,5.124014,5.355263
1.889726,5.102269,5.284271,5.347067
1.889726,5.102261,5.440968,5.342820
1.889726,5.102269,5.593290,5.340750
1.889726,5.102259,5.740444,5.339817
1.889726,5.102260,5.881761,5.339263
1.889726,5.102258,6.016602,5.338663
1.889726,5.102259,6.144411,5.337694
1.889726,5.102263,6.264665,5.336238
1.889726,5.102264,6.376903,5.334212
1.889726,5.102265,6.480706,5.331749
1.889726,5.102265,6.575702,5.328903
1.889726,5.102265,6.661560,5.325815
1.889726,5.102264,6.737988,5.322635
1.889726,5.102263,6.804732,5.319516
1.889726,5.102259,6.861568,5.316616
1.889726,5.102258,6.908321,5.314097
1.889726,5.102260,6.944840,5.312035
1.889726,5.102259,6.971003,5.310511
1.889726,5.102269,6.986745,5.309563
1.889726,4.627870,6.047124,5.418140
1.889726,4.757198,6.047120,5.387099
1.889726,4.896727,6.047119,5.362744
1.889726,5.044595,6.047120,5.344205
1.889726,5.199021,6.047124,5.330300
1.889726,5.358296,6.047121,5.319972
1.889726,5.520852,6.047116,5.312468
1.889726,5.685247,6.047127,5.307118
1.889726,5.850081,6.047118,5.303477
1.889726,6.014148,6.047113,5.301134
1.889726,6.047118,6.176307,5.299075
1.889726,6.047124,6.335516,5.297637
1.889726,6.047118,6.490812,5.296783
1.889726,6.047113,6.641334,5.296249
1.889726,6.047118,6.786307,5.295814
1.889726,6.047127,6.924997,5.295347
1.889726,6.047116,7.056738,5.294858
1.889726,6.047121,7.180957,5.294273
1.889726,6.047124,7.297104,5.293612
1.889726,6.047120,7.404695,5.292857
1.889726,6.047119,7.503299,5.291994
1.889726,6.047120,7.592530,5.291097
1.889726,6.047124,7.672051,5.290246
1.889726,6.047121,7.741549,5.289389
1.889726,6.047116,7.800778,5.288609
1.889726,6.047127,7.849544,5.287943
1.889726,6.047118,7.887632,5.287347
1.889726,6.047113,7.914936,5.286948
1.889726,6.047118,7.931363,5.286700
1.363802,2.267666,2.267671,37.750621
1.551189,2.267671,2.267672,38.911240
1.735602,2.267671,2.267676,39.221391
1.916709,2.267671,2.267672,39.384338
2.094186,2.267666,2.267671,39.553034
2.267671,2.267671,2.267671,39.294287
2.267671,2.267671,2.436841,35.258732
2.267667,2.267671,2.601368,31.826975
2.267668,2.267671,2.760943,28.952405
2.267671,2.267673,2.915260,26.772747
2.267665,2.267671,3.064024,25.203973
2.267671,2.267671,3.206972,24.081236
