# R1,R2,R3,ETriat
6.500000,5.343804,1.793171,0.074630
6.500000,5.482544,1.771986,0.075466
6.500000,5.575362,1.764818,0.077099
6.500000,7.326663,2.500611,0.003788
6.500000,7.470746,2.609123,0.005103
6.500000,7.566929,2.683686,0.005366
6.500000,7.711386,2.798507,0.004964
7.500000,4.709618,2.852934,0.064360
7.500000,4.839758,2.749855,0.067523
7.500000,4.971017,2.651258,0.068515
7.500000,5.103309,2.557662,0.064733
7.500000,5.325882,2.414348,0.047495
7.500000,5.415582,2.362002,0.043611
7.500000,5.550791,2.289437,0.039577
7.500000,5.732215,2.204876,0.035984
7.500000,5.823383,2.168284,0.034483
7.500000,5.960666,2.121066,0.032387
7.500000,6.098549,2.083600,0.030550
7.500000,6.190784,2.064307,0.029505
7.500000,6.329578,2.044219,0.028260
7.500000,6.468872,2.035018,0.027335
7.500000,6.561998,2.035012,0.026900
7.500000,6.702057,2.044197,0.026460
7.500000,8.074396,2.619335,0.027379
7.500000,8.217884,2.716318,0.026971
2.000000,2.745326,1.184805,0.029343
2.000000,2.940297,1.365680,-0.319587
2.000000,3.135902,1.551259,-0.546760
2.000000,3.332029,1.740036,-0.694463
2.000000,3.528591,1.931074,-0.727481
2.000000,3.725518,2.123763,-0.688787
2.000000,3.922757,2.317691,-0.600911
2.000000,4.169675,2.561414,-0.442059
2.000000,4.416940,2.806242,-0.255383
2.000000,4.664497,3.051908,-0.059178
2.000000,4.912301,3.298226,0.119084
3.200000,3.350895,1.058212,-0.861584
3.200000,3.542055,1.184030,-1.137915
3.200000,3.734141,1.328172,-1.293799
3.200000,3.927018,1.485313,-1.357044
3.200000,4.120573,1.651748,-1.361199
3.200000,4.314717,1.824934,-1.321491
3.200000,4.509372,2.003122,-1.318786
3.200000,4.753315,2.231063,-1.234294
3.200000,4.997857,2.463287,-1.134719
3.200000,5.242914,2.698690,-1.025816
3.200000,5.488416,2.936506,-0.915482
4.000000,5.766940,2.387030,-0.775983
4.000000,5.963538,2.572637,-0.728505
4.000000,6.209592,2.807427,-0.673810
4.000000,6.455948,3.044640,-0.621927
4.000000,6.949442,3.524373,-0.533336
4.000000,7.443804,4.009062,-0.488640
4.000000,7.938872,4.497105,-0.488595
4.000000,8.930657,5.479662,-0.512740
4.000000,9.427201,5.973112,-0.518349
4.000000,9.924091,6.467569,-0.520986
4.000000,10.918720,7.458699,-0.522343
4.500000,6.021819,2.254845,-0.385114
4.500000,6.217858,2.434121,-0.360559
4.500000,6.463249,2.662371,-0.330638
4.500000,6.708981,2.894217,-0.305999
4.500000,7.201325,3.365715,-0.263742
4.500000,7.694657,3.844422,-0.248849
4.500000,8.188797,4.327947,-0.256347
4.500000,9.178982,5.304169,-0.277360
4.500000,9.674832,5.795322,-0.282059
4.500000,10.171090,6.287869,-0.284309
4.500000,11.164600,7.276015,-0.285538
5.000000,6.277898,2.139446,-0.166264
5.000000,6.473387,2.310393,-0.154790
5.000000,6.718122,2.530073,-0.139959
5.000000,6.963230,2.754928,-0.127873
5.000000,7.454423,3.215796,-0.109551
5.000000,7.946714,3.686877,-0.104828
5.000000,8.439912,4.164706,-0.111361
5.000000,9.428457,5.133051,-0.125333
5.000000,9.923590,5.621381,-0.128757
5.000000,10.419190,6.111599,-0.130473
5.000000,11.411540,7.096131,-0.131458
3.200000,4.574262,1.872799,-1.309293
3.200000,4.967673,2.245942,-1.150334
3.200000,5.362059,2.627001,-0.967484
3.200000,5.757220,3.012974,-0.785543
3.200000,6.351098,3.597684,-0.535669
3.200000,6.946027,4.186723,-0.367448
3.200000,7.541761,4.778490,-0.319115
3.200000,8.038690,5.273051,-0.326994
3.200000,8.535977,5.768549,-0.337376
3.200000,9.033565,6.264763,-0.343333
3.200000,9.531404,6.761535,-0.346076
3.200000,10.527700,7.756324,-0.347343
3.800000,6.355108,3.107569,-0.718488
3.800000,6.849059,3.590027,-0.606960
3.800000,7.343828,4.076714,-0.546275
3.800000,7.839260,4.566279,-0.539881
3.800000,8.136788,4.861037,-0.547300
3.800000,8.633048,5.353596,-0.559582
3.800000,8.831671,5.550992,-0.563150
3.800000,9.328484,6.045231,-0.568897
3.800000,9.825620,6.540345,-0.571592
3.800000,10.820680,7.532511,-0.572935
4.500000,6.414143,2.616403,-0.336143
4.500000,7.201325,3.365715,-0.263742
4.500000,8.188797,4.327947,-0.256346
4.500000,9.178982,5.304169,-0.277360
4.500000,10.171090,6.287869,-0.284309
4.500000,11.164600,7.276015,-0.285538
5.200000,6.771453,2.437546,-0.101828
5.200000,7.555975,3.158558,-0.076579
5.200000,8.540667,4.101226,-0.079467
5.200000,9.528548,5.065928,-0.091237
5.200000,10.518720,6.042118,-0.095805
5.200000,11.510590,7.025010,-0.096713
6.000000,7.182267,2.272471,-0.019768
6.000000,7.963800,2.947443,-0.011163
6.000000,8.945308,3.858956,-0.015657
6.000000,9.930506,4.805794,-0.023964
6.000000,10.918400,5.770596,-0.027472
6.000000,11.908310,6.745657,-0.028202
9.000000,8.739991,2.162477,0.036255
9.000000,9.511212,2.506242,0.034662
9.000000,10.481310,3.176071,0.030515
9.000000,11.456540,3.986678,0.020026
9.000000,12.435720,4.868242,0.014253
9.000000,13.417960,5.788433,0.011231
6.500000,7.975791,2.623274,0.008003
6.500000,8.219881,2.831993,0.007600
6.500000,8.709067,3.266866,0.008295
6.500000,9.199415,3.718151,0.003069
6.500000,9.494107,3.994494,-0.000754
6.500000,9.985964,4.461862,-0.004782
6.500000,10.182930,4.650710,-0.006033
6.500000,10.675830,5.126533,-0.008375
6.500000,11.169370,5.606565,-0.009722
6.500000,12.158030,6.575563,-0.010422
6.500000,13.148400,7.552648,-0.010244
6.500000,14.140130,8.535043,-0.009837
7.500000,8.491392,2.463000,0.025540
7.500000,8.734422,2.646726,0.026791
7.500000,9.221599,3.042652,0.024530
7.500000,9.710080,3.465589,0.022241
7.500000,10.003720,3.728519,0.018539
7.500000,10.493910,4.177849,0.014120
7.500000,10.690240,4.360671,0.012683
7.500000,11.181630,4.823694,0.009773
7.500000,11.673760,5.293449,0.007646
7.500000,12.659870,6.247059,0.006019
7.500000,13.648000,7.213245,0.006435
7.500000,14.637740,8.187554,0.006941
1.400000,2.531144,1.330298,0.490985
1.400000,2.580597,1.378855,0.468942
1.400000,2.679564,1.476258,0.365956
1.400000,2.877713,1.671984,0.173185
1.400000,3.076101,1.868615,0.039720
1.400000,3.473432,2.263649,-0.013094
1.400000,3.871313,2.660168,0.169532
1.400000,4.269590,3.057593,0.487520
1.400000,4.668161,3.455613,0.874631
1.400000,5.166686,3.953700,1.363918
1.400000,5.665471,4.452215,1.739311
1.400000,6.164453,4.951030,0.181366
1.400000,6.663587,5.450063,0.128449
1.400000,7.162842,5.949257,0.105685
1.400000,7.662194,6.448577,0.095904
1.400000,9.660274,8.446660,0.091417
1.500000,2.581346,1.297529,0.307963
1.500000,2.630741,1.345783,0.256684
1.500000,2.729599,1.442649,0.159448
1.500000,2.927547,1.637511,-0.002692
1.500000,3.125756,1.833480,-0.090219
1.500000,3.522782,2.227568,-0.038245
1.500000,3.920413,2.623447,0.191903
1.500000,4.318481,3.020411,0.403002
1.500000,4.716876,3.418084,0.807912
1.500000,5.215216,3.915841,1.182889
1.500000,5.713845,4.414105,0.293094
1.500000,6.212695,4.912722,0.157969
1.500000,6.711716,5.411594,0.099113
1.500000,7.210873,5.910657,0.073329
1.500000,7.710139,6.409866,0.062114
1.500000,9.707958,8.407642,0.056236
1.600000,2.631692,1.265594,0.114763
1.600000,2.681030,1.313500,0.056810
1.600000,2.779777,1.409749,-0.048744
1.600000,2.977521,1.603625,-0.212299
1.600000,3.175549,1.798842,-0.293642
1.600000,3.572263,2.191865,-0.263420
1.600000,3.969636,2.587027,-0.085220
1.600000,4.367490,2.983480,0.270141
1.600000,4.765702,3.380768,0.654774
1.600000,5.263849,3.878162,0.574140
1.600000,5.762317,4.376150,0.277989
1.600000,6.261029,4.874550,0.140378
1.600000,6.759932,5.373247,0.079556
1.600000,7.258985,5.872166,0.052761
1.600000,7.758161,6.371255,0.041103
1.600000,9.755707,8.368697,0.034721
1.700000,2.682174,1.234558,-0.063923
1.700000,2.731454,1.282066,-0.130939
1.700000,2.830089,1.377610,-0.252076
1.700000,3.027629,1.570364,-0.434489
1.700000,3.225472,1.764731,-0.529517
1.700000,3.621868,2.156558,-0.485353
1.700000,4.018979,2.550923,-0.230936
1.700000,4.416611,2.946808,0.121902
1.700000,4.814635,3.343672,0.483029
1.700000,5.312583,3.840668,0.522865
1.700000,5.810883,4.338353,0.262890
1.700000,6.309453,4.836517,0.129919
1.700000,6.808232,5.335024,0.069994
1.700000,7.307178,5.833786,0.043470
1.700000,7.806259,6.332744,0.031950
1.700000,9.803519,8.329825,0.025561
2.000000,5.160910,3.431856,0.150485
2.000000,5.757975,4.027215,0.226856
2.000000,6.355593,4.623774,0.113812
2.000000,6.953621,5.221121,0.055136
2.000000,7.452220,5.719335,0.034284
2.000000,7.950995,6.217836,0.025152
2.000000,8.449915,6.716559,0.021471
2.000000,8.948955,7.215459,0.020271
2.000000,9.947325,8.213661,0.020236
2.000000,10.945990,9.212253,0.020542
2.000000,11.944880,10.211120,0.020838
1.800000,2.880530,1.346286,-0.416108
1.800000,3.077863,1.537769,-0.598470
1.800000,3.324977,1.779759,-0.696299
1.800000,3.473443,1.925935,-0.693553
1.800000,3.622036,2.072658,-0.651753
1.800000,3.770741,2.219819,-0.579875
1.800000,3.969165,2.416577,-0.449670
1.800000,4.167740,2.613827,-0.290015
3.800000,4.587753,1.471153,-1.185613
3.800000,4.782924,1.636097,-1.150107
3.800000,4.978478,1.808130,-1.101789
3.800000,5.174371,1.985411,-1.049763
3.800000,5.468770,2.258460,-0.965293
3.800000,5.763745,2.537602,-0.879452
4.000000,4.788178,1.514981,-0.999158
4.000000,4.885667,1.595444,-0.982005
4.000000,5.080938,1.762382,-0.939398
4.000000,5.276564,1.935598,-0.894143
4.000000,5.472505,2.113549,-0.846082
4.000000,5.668730,2.295133,-0.799303
4.500000,3.749814,1.095248,0.067156
4.500000,3.844585,1.067650,-0.042974
4.500000,5.532959,1.825591,-0.453282
4.500000,5.630575,1.908689,-0.439474
4.500000,5.777151,2.036187,-0.418421
4.500000,5.923898,2.166568,-0.397611
5.000000,5.790523,1.739400,-0.202604
5.000000,5.887828,1.815449,-0.194597
5.000000,5.936515,1.854326,-0.191000
5.000000,5.985223,1.893726,-0.187584
5.200000,3.424435,1.827330,0.420760
5.200000,3.607880,1.681621,0.325070
5.200000,3.793000,1.548084,0.251348
5.200000,3.932796,1.457944,0.203863
5.200000,4.167366,1.331913,0.099763
5.200000,4.403635,1.243939,0.001543
5.200000,5.991025,1.785154,-0.140618
5.200000,6.039652,1.822485,-0.137769
5.200000,6.088301,1.860412,-0.135160
5.200000,6.185663,1.937908,-0.130208
5.200000,6.331861,2.057796,-0.122006
5.200000,6.478233,2.181412,-0.114292
5.200000,6.673646,2.351015,-0.106293
6.500000,4.121461,2.418883,0.187589
6.500000,4.303370,2.265367,0.178334
6.500000,4.486820,2.119618,0.147652
6.500000,4.625308,2.016420,0.173602
6.500000,4.857641,1.858646,0.057269
6.500000,5.091647,1.722841,0.037709
6.500000,5.327107,1.614557,0.022720
6.500000,5.421655,1.580266,0.018287
6.500000,5.563836,1.539614,0.012599
6.500000,5.658847,1.520150,0.009239
6.500000,7.440175,2.194678,0.002990
6.500000,7.586048,2.306465,0.003438
6.500000,7.683385,2.383323,0.004079
6.500000,7.829516,2.501679,0.005967
7.500000,4.748568,2.797058,0.171850
7.500000,4.884745,2.680822,0.197694
7.500000,5.021709,2.568088,0.197532
7.500000,5.159398,2.459339,0.058671
7.500000,5.390341,2.288479,0.043140
7.500000,5.483186,2.224332,0.040380
7.500000,5.622913,2.133290,0.036805
7.500000,5.810014,2.022858,0.032300
7.500000,5.903881,1.972934,0.030583
7.500000,6.045051,1.905450,0.028891
7.500000,6.186637,1.847705,0.027701
7.500000,6.281244,1.815084,0.026902
7.500000,6.423461,1.775613,0.025641
7.500000,6.566025,1.748163,0.024485
7.500000,6.661249,1.736833,0.023864
7.500000,6.804342,1.730566,0.023225
7.500000,8.200310,2.259386,0.024899
7.500000,8.345772,2.358622,0.024780
2.000000,2.785292,1.101971,-0.374676
2.000000,2.981769,1.286319,-0.662898
2.000000,3.178686,1.474751,-0.836685
2.000000,3.375965,1.665883,-0.911240
2.000000,3.573546,1.858881,-0.947305
2.000000,3.771383,2.053220,-0.880504
2.000000,3.969436,2.248552,-0.768215
2.000000,4.217261,2.493759,-0.587007
2.000000,4.465329,2.739831,-0.380691
2.000000,4.713600,2.986556,-0.168415
2.000000,4.962046,3.233784,0.030438
3.200000,3.403258,0.903737,-0.967364
3.200000,3.597098,1.032075,-1.222963
3.200000,3.791578,1.180516,-1.348201
3.200000,3.986605,1.342408,-1.397633
3.200000,4.182101,1.513439,-1.386467
3.200000,4.378004,1.690839,-1.338575
3.200000,4.574262,1.872799,-1.265019
3.200000,4.820017,2.104858,-1.214027
3.200000,5.066187,2.340614,-1.106461
3.200000,5.312715,2.579055,-0.990732
3.200000,5.559553,2.819499,-0.876151
1.800000,4.742940,3.005333,-0.112195
1.800000,4.942671,3.204853,0.093068
1.800000,5.192364,3.454330,0.298668
1.800000,5.442086,3.703878,0.402079
1.800000,5.941599,4.203136,0.263091
1.800000,6.441188,4.702551,0.132336
1.800000,6.940836,5.202078,0.068800
1.800000,7.940264,6.201361,0.027580
1.800000,8.440029,6.701083,0.022768
1.800000,8.939821,7.200844,0.021423
1.800000,9.939467,8.200452,0.021613
4.000000,5.907035,2.072775,-0.615624
4.000000,6.106171,2.267859,-0.575400
4.000000,6.355168,2.512800,-0.523925
4.000000,6.604240,2.758649,-0.473307
4.000000,7.102581,3.252247,-0.373978
4.000000,7.601140,3.747542,-0.301689
4.000000,8.099876,4.243941,-0.349980
4.000000,9.097765,5.238794,-0.484412
4.000000,9.596874,5.736892,-0.506402
4.000000,10.096070,6.235294,-0.516180
4.000000,11.094680,7.232760,-0.521824
4.500000,6.172697,1.872865,-0.290746
4.500000,6.371694,2.065250,-0.275441
4.500000,6.620526,2.307553,-0.254486
4.500000,6.869443,2.551341,-0.230037
4.500000,7.367496,3.041944,-0.180429
4.500000,7.865796,3.535182,-0.131896
4.500000,8.364299,4.030086,-0.148782
4.500000,9.361783,5.022923,-0.253197
4.500000,9.860717,5.520312,-0.271639
4.500000,10.359750,6.018133,-0.280008
4.500000,11.358080,7.014706,-0.285037
5.000000,6.438658,1.680873,-0.134889
5.000000,6.637519,1.869175,-0.128728
5.000000,6.886187,2.107586,-0.119623
5.000000,7.134948,2.348408,-0.109689
5.000000,7.632714,2.834823,-0.083970
5.000000,8.130754,3.325271,-0.056730
5.000000,8.629020,3.818198,-0.044686
5.000000,9.626092,4.808434,-0.107377
5.000000,10.124850,5.304926,-0.120764
5.000000,10.623710,5.802021,-0.127073
5.000000,11.621750,6.797489,-0.131037
3.200000,4.685808,1.619324,-1.251970
3.200000,5.084134,2.010240,-1.080035
3.200000,5.482704,2.404147,-0.885758
3.200000,5.881469,2.799782,-0.694580
3.200000,6.479901,3.395153,-0.441602
3.200000,7.078598,3.991910,-0.257984
3.200000,7.677499,4.589513,-0.214802
3.200000,8.176706,5.087947,-0.278412
3.200000,8.676005,5.586660,-0.317065
3.200000,9.175380,6.085585,-0.335146
3.200000,9.674819,6.584673,-0.342959
3.200000,10.673860,7.583209,-0.347077
3.800000,6.498253,2.842584,-0.561519
3.800000,6.996708,3.337124,-0.437506
3.800000,7.495369,3.833082,-0.352442
3.800000,7.994197,4.329969,-0.400646
3.800000,8.293562,4.628423,-0.457652
3.800000,8.792599,5.126247,-0.520221
3.800000,8.992244,5.325491,-0.535135
3.800000,9.491422,5.823828,-0.557193
3.800000,9.990682,6.322427,-0.566940
3.800000,10.989400,7.320199,-0.572456
4.500000,6.570753,2.258958,-0.258615
4.500000,7.367496,3.041944,-0.180429
4.500000,8.364299,4.030086,-0.148783
4.500000,9.361783,5.022923,-0.253197
4.500000,10.359750,6.018133,-0.280008
4.500000,11.358080,7.014706,-0.285037
5.200000,6.942800,1.981887,-0.093146
5.200000,7.738879,2.753027,-0.062639
5.200000,8.734986,3.734068,-0.029092
5.200000,9.731892,4.723068,-0.075498
5.200000,10.729370,5.715896,-0.092726
5.200000,11.727280,6.710855,-0.096319
6.000000,7.368608,1.685397,-0.030419
6.000000,8.163944,2.433367,-0.016951
6.000000,9.159257,3.401788,-0.000835
6.000000,10.155490,4.384410,-0.012187
6.000000,11.152400,5.373448,-0.025234
6.000000,12.149810,6.365912,-0.027883
9.000000,8.969647,1.091312,0.023647
9.000000,9.762426,1.460147,0.026259
9.000000,10.754900,2.260169,0.031685
9.000000,11.748660,3.175641,0.029786
9.000000,12.743390,4.130500,0.018786
9.000000,13.738890,5.102682,0.013333
6.500000,8.181398,2.008666,-0.004468
6.500000,8.429906,2.241322,-0.000743
6.500000,8.927172,2.715896,0.006178
6.500000,9.424727,3.198227,0.009626
6.500000,9.723381,3.490013,0.010051
6.500000,10.221310,3.979040,0.007025
6.500000,10.420540,4.175378,0.004891
6.500000,10.918730,4.667585,-0.002877
6.500000,11.417080,5.161290,-0.007560
6.500000,12.414180,6.151751,-0.010161
6.500000,13.411720,7.144871,-0.010341
6.500000,14.409590,8.139675,-0.010001
7.500000,8.714175,1.667804,0.014362
7.500000,8.962420,1.883474,0.017185
7.500000,9.459187,2.335440,0.020822
7.500000,9.956278,2.803763,0.023600
7.500000,10.254670,3.089526,0.023234
7.500000,10.752180,3.570991,0.020672
7.500000,10.951250,3.764930,0.018369
7.500000,11.449070,4.252235,0.014694
7.500000,11.947070,4.742184,0.012186
7.500000,12.943530,5.727296,0.009009
7.500000,13.940500,6.716810,0.008978
7.500000,14.937870,7.709030,0.009813
1.400000,2.585607,1.237289,-0.667088
1.400000,2.635467,1.286848,-0.672335
1.400000,2.735202,1.386061,-0.690719
1.400000,2.934728,1.584784,-0.726200
1.400000,3.134313,1.783792,-0.717873
1.400000,3.533625,2.182353,-0.689425
1.400000,3.933077,2.581359,-0.377663
1.400000,4.332630,2.980631,0.042278
1.400000,4.732258,3.380076,0.514134
1.400000,5.231873,3.879543,1.099423
1.400000,5.731556,4.379131,1.548177
1.400000,6.231289,4.878804,0.191336
1.400000,6.731062,5.378537,0.131141
1.400000,7.230867,5.878316,0.105145
1.400000,7.730696,6.378129,0.094058
1.400000,9.730190,8.377606,0.090197
1.500000,2.638546,1.194869,-0.799926
1.500000,2.688392,1.244327,-0.809649
1.500000,2.788100,1.343362,-0.834034
1.500000,2.987574,1.541806,-0.863267
1.500000,3.187114,1.740606,-0.837574
1.500000,3.586349,2.138878,-0.605824
1.500000,3.985737,2.537693,-0.243736
1.500000,4.385236,2.936831,-0.038089
1.500000,4.784820,3.336175,0.480673
1.500000,5.284387,3.835548,1.038796
1.500000,5.784030,4.335065,0.327133
1.500000,6.283729,4.834682,0.171537
1.500000,6.783472,5.334371,0.103737
1.500000,7.283251,5.834113,0.073868
1.500000,7.783058,6.333896,0.060944
1.500000,9.782484,8.333287,0.055283
1.600000,2.691521,1.152737,-0.942118
1.600000,2.741352,1.202073,-0.961635
1.600000,2.841032,1.300899,-1.005275
1.600000,3.040456,1.499017,-1.066272
1.600000,3.239950,1.697576,-1.069998
1.600000,3.639106,2.095518,-0.889649
1.600000,4.038429,2.494118,-0.537189
1.600000,4.437873,2.893104,-0.098257
1.600000,4.837410,3.292336,0.371783
1.600000,5.336928,3.791604,0.637635
1.600000,5.836529,4.291043,0.313406
1.600000,6.336192,4.790599,0.155327
1.600000,6.835905,5.290238,0.085007
1.600000,7.335657,5.789940,0.053834
1.600000,7.835441,6.289689,0.040330
1.600000,9.834795,8.288989,0.033984
1.700000,2.744530,1.110923,-1.045555
1.700000,2.794347,1.160117,-1.064994
1.700000,2.893999,1.258695,-1.103665
1.700000,3.093371,1.456433,-1.142787
1.700000,3.292819,1.654715,-1.113283
1.700000,3.691895,2.052279,-0.865984
1.700000,4.091150,2.450636,-0.640629
1.700000,4.490539,2.849453,-0.210246
1.700000,4.890027,3.248561,0.233130
1.700000,5.389494,3.747714,0.540119
1.700000,5.889052,4.247066,0.293764
1.700000,6.388679,4.746554,0.144141
1.700000,6.888360,5.246140,0.075370
1.700000,7.388084,5.745798,0.044657
1.700000,7.887843,6.245511,0.031370
1.700000,9.887123,8.244710,0.024982
2.000000,5.247742,3.317094,0.001004
2.000000,5.846982,3.915775,0.195220
2.000000,6.446363,4.514806,0.113177
2.000000,7.045850,5.114064,0.055240
2.000000,7.545484,5.613567,0.033616
2.000000,8.045164,6.113151,0.024122
2.000000,8.544881,6.612798,0.020506
2.000000,9.044630,7.112494,0.019570
2.000000,10.044200,8.112000,0.019912
2.000000,11.043850,9.111614,0.020242
2.000000,12.043560,10.111300,0.020567
2.400000,3.464586,1.165965,-1.614104
2.400000,3.663703,1.360715,-1.622106
2.400000,4.261549,1.951348,-1.325617
2.400000,5.259049,2.944166,-0.525302
2.400000,5.758124,3.442135,-0.203850
2.400000,6.257347,3.940618,-0.036824
2.400000,6.756685,4.439442,0.007637
2.400000,7.256114,4.938505,0.012285
2.400000,7.555808,5.238028,0.011458
2.400000,8.055348,5.737344,0.009858
2.400000,8.255180,5.937102,0.009462
2.400000,8.754793,6.436564,0.009124
2.400000,9.254447,6.936104,0.009398
2.400000,10.253860,7.935357,0.010328
1.800000,2.946998,1.216778,-1.241014
1.800000,3.146318,1.414073,-1.305678
1.800000,3.395581,1.661601,-1.285900
1.800000,3.545188,1.810444,-1.223257
1.800000,3.694827,1.959464,-1.133171
1.800000,3.844495,2.108622,-1.018268
1.800000,4.044089,2.307670,-0.840532
1.800000,4.243722,2.506870,-0.641558
3.800000,4.706529,1.103753,-0.964679
3.800000,4.905310,1.288688,-0.947415
3.800000,5.104187,1.477553,-0.915728
3.800000,5.303147,1.669014,-0.874607
3.800000,5.601728,1.959407,-0.800088
3.800000,5.900452,2.252320,-0.719738
4.000000,4.912405,1.123598,-0.776279
4.000000,5.011772,1.214852,-0.763387
4.000000,5.210578,1.400946,-0.733869
4.000000,5.409472,1.590420,-0.693387
4.000000,5.608445,1.782195,-0.673578
4.000000,5.807489,1.975603,-0.636035
4.500000,3.842287,0.773261,0.213762
4.500000,3.940979,0.704804,0.364945
