R1,R2,R3,ETriat,EDiat,E
5.000000,5.622748,2.681776,-0.240629,-2.245264,-2.485893
5.200000,3.294172,2.022159,0.472690,-3.846485,-3.373795
5.200000,3.448415,1.947338,0.374243,-3.752590,-3.378347
5.200000,3.607154,1.890799,0.291022,-3.642969,-3.351947
5.200000,3.728815,1.861416,0.237733,-3.566290,-3.328557
5.200000,3.935931,1.838781,0.154930,-3.480030,-3.325100
5.200000,4.147776,1.849962,0.061440,-3.463084,-3.401644
5.200000,5.625078,2.613347,-0.166834,-2.394113,-2.560947
5.200000,5.671332,2.649119,-0.167086,-2.312090,-2.479176
5.200000,5.717648,2.685346,-0.167286,-2.229395,-2.396681
5.200000,5.810465,2.759091,-0.167472,-2.063200,-2.230672
5.200000,5.950126,2.872687,-0.166793,-1.816299,-1.983092
5.200000,6.090279,2.989494,-0.164428,-1.578426,-1.742854
5.200000,6.277857,3.149615,-0.158928,-1.283899,-1.442827
6.500000,3.986535,2.605472,0.185621,-2.490392,-2.304771
6.500000,4.136720,2.517385,0.176094,-2.667695,-2.491601
6.500000,4.290973,2.442535,0.166208,-2.818180,-2.651972
6.500000,4.409075,2.395837,0.158851,-2.910262,-2.751411
6.500000,4.610037,2.337406,0.142966,-3.021057,-2.878091
6.500000,4.815592,2.304756,0.113878,-3.078252,-2.964374
6.500000,5.025179,2.298985,0.056900,-3.083364,-3.026464
6.500000,5.110031,2.304280,0.048593,-3.070907,-3.022314
6.500000,5.238312,2.320294,0.040313,-3.036298,-2.995985
6.500000,5.324463,2.336266,0.035623,-3.002293,-2.966670
6.500000,6.985152,3.231337,0.002035,-1.136317,-1.134282
6.500000,7.123893,3.338502,0.000806,-0.974541,-0.973735
6.500000,7.216637,3.411740,-0.000192,-0.874114,-0.874306
6.500000,7.356109,3.524065,-0.001854,-0.735864,-0.737718
7.500000,4.594159,3.009947,0.055539,-1.561056,-1.505517
7.500000,4.706128,2.941913,0.057808,-1.689614,-1.631806
7.500000,4.820164,2.880090,0.059078,-1.812171,-1.753093
7.500000,4.936124,2.824887,0.059455,-1.925717,-1.866262
7.500000,5.133311,2.748655,0.058072,-2.087698,-2.029626
7.500000,5.213455,2.723995,0.056761,-2.141051,-2.084290
7.500000,5.334928,2.693551,0.053943,-2.207267,-2.153324
7.500000,5.499083,2.665578,0.049069,-2.267997,-2.218928
7.500000,5.582037,2.657133,0.046565,-2.286027,-2.239462
7.500000,5.707493,2.651494,0.043276,-2.297284,-2.254008
7.500000,5.834108,2.654334,0.040629,-2.289435,-2.248806
7.500000,5.919125,2.660928,0.039275,-2.273608,-2.234333
7.500000,6.047511,2.677799,0.037260,-2.234184,-2.196924
7.500000,6.176870,2.702901,0.035607,-2.176432,-2.140825
7.500000,6.263621,2.724100,0.034582,-2.128164,-2.093582
7.500000,6.394474,2.762388,0.033113,-2.042014,-2.008901
7.500000,7.695492,3.461424,0.023033,-0.809360,-0.786327
7.500000,7.833066,3.559708,0.021009,-0.694714,-0.673705
2.000000,2.625317,1.398603,0.928984,-7.832767,-6.903783
2.000000,2.815885,1.574414,0.474433,-9.691337,-9.216904
2.000000,3.007679,1.755412,0.135377,-10.412007,-10.276630
2.000000,3.200477,1.940145,-0.089172,-10.486478,-10.575650
2.000000,3.394109,2.127640,-0.208303,-10.221947,-10.430250
2.000000,3.588439,2.317228,-0.243647,-9.794953,-10.038600
2.000000,3.783360,2.508433,-0.212433,-9.311944,-9.524377
2.000000,4.027712,2.749200,-0.111324,-8.712967,-8.824291
2.000000,4.272718,2.991482,0.029911,-8.173956,-8.144045
2.000000,4.518271,3.234939,0.182311,-7.725756,-7.543445
2.000000,4.764286,3.479323,0.300369,-7.373340,-7.072971
3.200000,3.193315,1.415464,-0.558329,-3.719337,-4.277666
3.200000,3.376438,1.543970,-0.893865,-5.182667,-6.076532
3.200000,3.561377,1.686461,-1.114450,-6.063792,-7.178242
3.200000,3.747864,1.839689,-1.245075,-6.459897,-7.704972
3.200000,3.935677,2.001190,-1.312088,-6.499007,-7.811095
3.200000,4.124637,2.169117,-1.330635,-6.305092,-7.635727
3.200000,4.314592,2.342087,-1.317228,-5.970856,-7.288084
3.200000,4.553246,2.563836,-1.264416,-5.466315,-6.730731
3.200000,4.793056,2.790365,-1.187291,-4.945140,-6.132431
3.200000,5.033859,3.020599,-1.091862,-4.464717,-5.556579
3.200000,5.275516,3.253752,-0.982589,-4.056418,-5.039007
4.000000,5.554838,2.784920,-0.935800,-2.389397,-3.325197
4.000000,5.747698,2.963889,-0.892848,-2.012122,-2.904970
4.000000,5.989431,3.191114,-0.834168,-1.596607,-2.430775
4.000000,6.231816,3.421518,-0.774640,-1.255500,-2.030140
4.000000,6.718261,3.889592,-0.665353,-0.800605,-1.465958
4.000000,7.206562,4.364754,-0.587747,-0.580129,-1.167876
4.000000,7.696366,4.844917,-0.548898,-0.482362,-1.031260
4.000000,8.679462,5.815282,-0.527072,-0.417408,-0.944480
4.000000,9.172380,6.303940,-0.524666,-0.407220,-0.931887
4.000000,9.666026,6.794248,-0.523594,-0.402140,-0.925734
4.000000,10.655100,7.778566,-0.522569,-0.398296,-0.920865
4.500000,5.793164,2.720189,-0.503987,-2.212476,-2.716463
4.500000,5.984817,2.891694,-0.483154,-1.838658,-2.321812
4.500000,6.225121,3.110864,-0.453398,-1.414104,-1.867502
4.500000,6.466160,3.334375,-0.422128,-1.054940,-1.477068
4.500000,6.950138,3.791335,-0.365256,-0.552969,-0.918225
4.500000,7.436236,4.257979,-0.322868,-0.296461,-0.619329
4.500000,7.924065,4.731443,-0.300721,-0.180367,-0.481087
4.500000,8.903774,5.692001,-0.288336,-0.103337,-0.391672
4.500000,9.395232,6.176976,-0.287010,-0.091336,-0.378347
4.500000,9.887546,6.664173,-0.286397,-0.085362,-0.371759
4.500000,10.874280,7.643528,-0.285713,-0.080845,-0.366559
5.000000,6.034093,2.673867,-0.225794,-2.258832,-2.484626
5.000000,6.224551,2.836483,-0.218225,-1.897431,-2.115656
5.000000,6.463434,3.046018,-0.206571,-1.474597,-1.681168
5.000000,6.703127,3.261260,-0.193040,-1.106400,-1.299440
5.000000,7.184622,3.704861,-0.169308,-0.568541,-0.737849
5.000000,7.668486,4.161271,-0.150082,-0.277698,-0.427780
5.000000,8.154297,4.626701,-0.138890,-0.142190,-0.281080
5.000000,9.130516,5.575547,-0.132810,-0.051739,-0.184549
5.000000,9.620457,6.056146,-0.132259,-0.037680,-0.169939
5.000000,10.111380,6.539655,-0.131989,-0.030680,-0.162669
5.000000,11.095670,7.513152,-0.131578,-0.025379,-0.156956
2.000000,4.833013,3.397124,0.229780,-7.475355,-7.245575
2.000000,5.327548,3.889283,0.309872,-6.979650,-6.669778
2.000000,5.823016,4.383217,0.180590,-6.749024,-6.568434
2.000000,6.319199,4.878388,0.094014,-6.649594,-6.555580
2.000000,6.815939,5.374453,0.052469,-6.605138,-6.552669
2.000000,7.114202,5.672423,0.039496,-6.590731,-6.551235
2.000000,7.611611,6.169478,0.028079,-6.576937,-6.548858
2.000000,7.810668,6.368429,0.025604,-6.573583,-6.547979
2.000000,8.308507,6.866073,0.022171,-6.568254,-6.546083
2.000000,8.806590,7.364036,0.020891,-6.565501,-6.544610
2.000000,9.803343,8.360692,0.020606,-6.563318,-6.542712
2.400000,5.010790,3.294387,-0.298954,-8.245010,-8.543964
2.400000,5.503428,3.782364,-0.024201,-7.684804,-7.709005
2.400000,5.997285,4.273121,0.080993,-7.412045,-7.331052
2.400000,6.492082,4.765800,0.061487,-7.293540,-7.232053
2.400000,6.987620,5.259861,0.035709,-7.241193,-7.205484
2.400000,7.285235,5.556807,0.025998,-7.224448,-7.198450
2.400000,7.781668,6.052388,0.016899,-7.208592,-7.191693
2.400000,7.980366,6.250817,0.014868,-7.204774,-7.189906
2.400000,8.477378,6.747296,0.012037,-7.198757,-7.186720
2.400000,8.974722,7.244259,0.010994,-7.195686,-7.184692
2.400000,9.970208,8.239288,0.010853,-7.193291,-7.182438
2.800000,5.191418,3.199012,-0.703725,-6.344250,-7.047975
2.800000,5.682031,3.681600,-0.426382,-5.723060,-6.149442
2.800000,6.174150,4.168295,-0.201702,-5.404869,-5.606571
2.800000,6.667442,4.657809,-0.052497,-5.264388,-5.316885
2.800000,7.161664,5.149338,0.010635,-5.202791,-5.192156
2.800000,7.458567,5.444996,0.016483,-5.183304,-5.166821
2.800000,7.953922,5.938728,0.014431,-5.165022,-5.150591
2.800000,8.152223,6.136504,0.013150,-5.160655,-5.147505
2.800000,8.648317,6.631530,0.010925,-5.153816,-5.142891
2.800000,9.144837,7.127250,0.009972,-5.150358,-5.140386
2.800000,10.138900,8.120264,0.009856,-5.147695,-5.137839
3.200000,5.374609,3.111674,-0.959800,-4.290610,-5.250410
3.200000,5.863107,3.587510,-0.737258,-3.614875,-4.352133
3.200000,6.353395,4.069146,-0.546631,-3.249744,-3.796375
3.200000,6.845088,4.554741,-0.426025,-3.084587,-3.510612
3.200000,7.337904,5.043152,-0.373064,-3.012323,-3.385387
3.200000,7.634042,5.337229,-0.360149,-2.989656,-3.349805
3.200000,8.128235,5.828698,-0.351702,-2.968557,-3.320259
3.200000,8.326106,6.025679,-0.350357,-2.963551,-3.313908
3.200000,8.821204,6.518936,-0.348810,-2.955748,-3.304558
3.200000,9.316826,7.013148,-0.348216,-2.951828,-3.300044
3.200000,10.309340,8.003729,-0.347492,-2.948837,-3.296329
3.800000,5.653656,2.997257,-1.013747,-2.295651,-3.309398
3.800000,6.138881,3.460071,-0.870215,-1.555177,-2.425392
3.800000,6.626303,3.932000,-0.739076,-1.121510,-1.860586
3.800000,7.115470,4.410121,-0.647815,-0.915366,-1.563181
3.800000,7.606046,4.892617,-0.602859,-0.824464,-1.427323
3.800000,7.900959,5.183708,-0.590075,-0.796173,-1.386248
3.800000,8.393282,5.670923,-0.580053,-0.770071,-1.350124
3.800000,8.590460,5.866411,-0.578086,-0.763924,-1.342010
3.800000,9.083944,6.356360,-0.575426,-0.754391,-1.329817
3.800000,9.578103,6.847763,-0.574259,-0.749632,-1.323891
3.800000,10.568070,7.833832,-0.573163,-0.746026,-1.319189
4.000000,5.747698,2.963889,-0.892848,-2.012122,-2.904970
4.000000,6.231816,3.421518,-0.774640,-1.255500,-2.030140
4.000000,6.718261,3.889592,-0.665353,-0.800605,-1.465958
4.000000,7.206562,4.364754,-0.587747,-0.580129,-1.167876
4.000000,7.696366,4.844917,-0.548898,-0.482362,-1.031260
4.000000,7.990854,5.134833,-0.537710,-0.451968,-0.989678
4.000000,8.482526,5.620378,-0.528834,-0.423986,-0.952820
4.000000,8.679462,5.815282,-0.527072,-0.417408,-0.944480
4.000000,9.172380,6.303940,-0.524666,-0.407220,-0.931887
4.000000,9.666026,6.794248,-0.523594,-0.402140,-0.925734
4.000000,10.655100,7.778566,-0.522569,-0.398296,-0.920865
4.500000,5.984817,2.891694,-0.483154,-1.838658,-2.321812
4.500000,6.466160,3.334375,-0.422128,-1.054940,-1.477068
4.500000,6.950138,3.791335,-0.365256,-0.552969,-0.918225
4.500000,7.436236,4.257979,-0.322868,-0.296461,-0.619329
4.500000,7.924065,4.731443,-0.300721,-0.180367,-0.481087
4.500000,8.217464,5.017992,-0.294318,-0.144241,-0.438559
4.500000,8.707463,5.498764,-0.289311,-0.111100,-0.400411
4.500000,8.903774,5.692001,-0.288336,-0.103337,-0.391672
4.500000,9.395232,6.176976,-0.287010,-0.091336,-0.378347
4.500000,9.887546,6.664173,-0.286397,-0.085362,-0.371759
4.500000,10.874280,7.643528,-0.285713,-0.080845,-0.366559
5.200000,6.321110,2.819388,-0.155502,-1.926845,-2.082347
5.200000,6.798587,3.236161,-0.138917,-1.138421,-1.277338
5.200000,7.279090,3.673762,-0.123232,-0.589903,-0.713135
5.200000,7.762055,4.125568,-0.110100,-0.286388,-0.396489
5.200000,8.247051,4.587385,-0.101918,-0.143024,-0.244942
5.200000,8.538880,4.868098,-0.099558,-0.097936,-0.197493
5.200000,9.026451,5.340614,-0.097902,-0.056568,-0.154470
5.200000,9.221853,5.530974,-0.097633,-0.046892,-0.144524
5.200000,9.711175,6.009615,-0.097311,-0.031945,-0.129256
5.200000,10.201530,6.491476,-0.097146,-0.024498,-0.121644
5.200000,11.184810,7.462361,-0.096819,-0.018851,-0.115670
6.000000,6.710740,2.780749,-0.027999,-2.000555,-2.028554
6.000000,7.183891,3.160820,-0.027535,-1.251991,-1.279526
6.000000,7.660454,3.570574,-0.027459,-0.684206,-0.711665
6.000000,8.139828,4.000902,-0.028027,-0.340019,-0.368046
6.000000,8.621546,4.445834,-0.027343,-0.166645,-0.193988
6.000000,8.911544,4.718089,-0.027327,-0.110696,-0.138023
6.000000,9.396269,5.178666,-0.027763,-0.058924,-0.086687
6.000000,9.590598,5.364874,-0.027956,-0.046767,-0.074722
6.000000,10.077390,5.834389,-0.028291,-0.027941,-0.056232
6.000000,10.565420,6.308590,-0.028403,-0.018516,-0.046919
6.000000,11.544550,7.267375,-0.028278,-0.011311,-0.039588
6.500000,7.663906,3.325900,0.007226,-0.990928,-0.983702
6.500000,7.901388,3.524235,-0.001462,-0.734284,-0.735746
6.500000,8.378536,3.938587,-0.005563,-0.375402,-0.380965
6.500000,8.858206,4.370892,-0.007250,-0.186190,-0.193441
6.500000,9.147053,4.636814,-0.008046,-0.123712,-0.131758
6.500000,9.629981,5.088446,-0.009315,-0.065296,-0.074611
6.500000,9.823630,5.271544,-0.009720,-0.051497,-0.061217
6.500000,10.308810,5.734231,-0.010372,-0.030050,-0.040422
6.500000,10.795350,6.202713,-0.010582,-0.019258,-0.029840
6.500000,11.771810,7.152490,-0.010445,-0.010944,-0.021389
6.500000,12.751920,8.114345,-0.010065,-0.008778,-0.018843
6.500000,13.734890,9.084440,-0.009648,-0.008223,-0.017871
7.500000,8.153252,3.299924,0.026308,-1.027829,-1.001521
7.500000,8.388426,3.475937,0.022474,-0.790330,-0.767855
7.500000,8.861208,3.852585,0.016307,-0.431777,-0.415471
7.500000,9.336826,4.254724,0.012323,-0.223500,-0.211176
7.500000,9.623384,4.505424,0.010449,-0.150558,-0.140110
7.500000,10.102710,4.935495,0.008116,-0.080096,-0.071981
7.500000,10.295000,5.111088,0.007402,-0.063093,-0.055691
7.500000,10.776930,5.557292,0.006043,-0.036324,-0.030281
7.500000,11.260440,6.011969,0.005456,-0.022627,-0.017170
7.500000,12.231450,6.940051,0.005750,-0.011857,-0.006107
7.500000,13.206770,7.885738,0.006406,-0.008970,-0.002564
7.500000,14.185540,8.843382,0.006927,-0.008212,-0.001286
9.000000,8.208596,3.057608,0.033168,-1.430133,-1.396965
9.000000,8.667031,3.257498,0.030797,-1.090064,-1.059267
9.000000,9.129831,3.517616,0.026869,-0.738968,-0.712099
9.000000,9.596364,3.825696,0.021905,-0.449494,-0.427590
9.000000,10.066110,4.171124,0.018429,-0.254195,-0.235765
9.000000,10.349320,4.392684,0.016891,-0.177847,-0.160956
9.000000,10.823350,4.781004,0.014647,-0.098233,-0.083586
9.000000,11.013600,4.941956,0.013856,-0.077903,-0.064047
9.000000,11.490680,5.355862,0.012247,-0.044718,-0.032471
9.000000,11.969630,5.783388,0.011209,-0.026973,-0.015764
9.000000,12.932320,6.668751,0.010775,-0.012344,-0.001569
2.400000,1.443010,0.973657,5.154420,12.345300,17.499720
2.400000,1.604419,0.865634,5.039989,21.022761,26.062750
2.400000,3.255931,1.600361,-0.716157,-9.992623,-10.708780
2.400000,3.448619,1.778333,-0.874931,-10.706069,-11.581000
2.400000,4.030957,2.333755,-0.885318,-10.266952,-11.152270
2.400000,5.010790,3.294387,-0.298954,-8.245010,-8.543964
2.400000,5.503428,3.782364,-0.024201,-7.684804,-7.709005
2.400000,5.997285,4.273121,0.080993,-7.412045,-7.331052
2.400000,6.492082,4.765800,0.061487,-7.293540,-7.232053
2.400000,6.987620,5.259861,0.035709,-7.241193,-7.205484
2.400000,7.285235,5.556807,0.025998,-7.224448,-7.198450
2.400000,7.781668,6.052388,0.016899,-7.208592,-7.191693
2.400000,7.980366,6.250817,0.014868,-7.204774,-7.189906
2.400000,8.477378,6.747296,0.012037,-7.198757,-7.186720
2.400000,8.974722,7.244259,0.010994,-7.195686,-7.184692
2.400000,9.970208,8.239288,0.010853,-7.193291,-7.182438
1.800000,2.780055,1.516534,0.520975,-5.761797,-5.240822
1.800000,2.974494,1.703192,0.223578,-6.820623,-6.597045
1.800000,3.218502,1.940256,-0.002263,-7.030393,-7.032656
1.800000,3.365329,2.083947,-0.064959,-6.851748,-6.916707
1.800000,3.512424,2.228469,-0.082078,-6.559534,-6.641612
1.800000,3.659755,2.373671,-0.061758,-6.209849,-6.271607
1.800000,3.856516,2.568131,0.013011,-5.717958,-5.704947
1.800000,4.053594,2.763383,0.122394,-5.238131,-5.115737
3.800000,4.407556,1.885034,-1.245123,-4.207470,-5.452593
3.800000,4.597321,2.041756,-1.239230,-4.204245,-5.443475
3.800000,4.787920,2.205489,-1.216212,-3.997237,-5.213449
3.800000,4.979256,2.374784,-1.183004,-3.666257,-4.849261
3.800000,5.267467,2.636801,-1.116113,-3.074014,-4.190127
3.800000,5.556926,2.906173,-1.040990,-2.478945,-3.519935
4.000000,4.599698,1.952304,-1.076402,-3.882868,-4.959270
4.000000,4.694371,2.028773,-1.072888,-3.860123,-4.933011
4.000000,4.884355,2.187413,-1.055467,-3.675253,-4.730720
4.000000,5.075108,2.352368,-1.029607,-3.363074,-4.392681
4.000000,5.266548,2.522398,-0.994882,-2.986557,-3.981439
4.000000,5.458601,2.696544,-0.955932,-2.587570,-3.543502
4.500000,3.390598,1.472203,0.349868,-1.508986,-1.159118
4.500000,3.609744,1.443247,0.076351,-0.996136,-0.919785
4.500000,3.698498,1.443674,-0.027013,-0.968145,-0.995158
4.500000,5.316725,2.311551,-0.549975,-3.123647,-3.673622
4.500000,5.411673,2.390502,-0.542662,-2.958355,-3.501017
4.500000,5.554427,2.511742,-0.528974,-2.688406,-3.217380
4.500000,5.697553,2.635943,-0.513980,-2.404137,-2.918117
5.000000,5.560881,2.293334,-0.242601,-3.100051,-3.342652
5.000000,5.655155,2.365886,-0.240735,-2.951513,-3.192248
5.000000,5.702365,2.402902,-0.239352,-2.871999,-3.111351
5.000000,5.749622,2.440380,-0.237695,-2.789653,-3.027348
5.200000,3.339414,1.957535,0.454379,-3.826724,-3.372345
5.200000,3.503916,1.860499,0.357866,-3.659902,-3.302036
5.200000,3.671944,1.780723,0.277659,-3.430650,-3.152991
5.200000,3.799997,1.733669,0.225823,-3.242846,-3.017023
5.200000,4.016797,1.682261,0.133648,-2.978192,-2.844544
5.200000,4.237255,1.667153,0.032227,-2.872198,-2.839971
5.200000,5.753191,2.362287,-0.169505,-2.951275,-3.120780
5.200000,5.800271,2.397974,-0.168764,-2.874879,-3.043643
5.200000,5.847399,2.434165,-0.167779,-2.795629,-2.963408
5.200000,5.941797,2.507970,-0.165287,-2.630146,-2.795433
5.200000,6.083729,2.621937,-0.161266,-2.369802,-2.531068
5.200000,6.226039,2.739378,-0.157763,-2.103281,-2.261044
5.200000,6.416331,2.900639,-0.152933,-1.754406,-1.907339
2.000000,2.681251,1.304504,0.547093,-5.795718,-5.248625
2.000000,2.873849,1.481945,0.136138,-8.662326,-8.526188
2.000000,3.067394,1.664509,-0.161719,-9.958061,-10.119780
2.000000,3.261719,1.850680,-0.342724,-10.358206,-10.700930
2.000000,3.456691,2.039472,-0.425475,-10.269005,-10.694480
2.000000,3.652206,2.230219,-0.428257,-9.932613,-10.360870
2.000000,3.848183,2.422458,-0.373163,-9.485907,-9.859070
2.000000,4.093701,2.664365,-0.246730,-8.893633,-9.140363
2.000000,4.339731,2.907641,-0.086638,-8.335768,-8.422406
2.000000,4.586190,3.151970,0.085773,-7.858426,-7.772653
2.000000,4.833013,3.397124,0.229781,-7.475355,-7.245574
2.800000,3.068933,1.250388,-0.413371,-2.355595,-2.768966
2.800000,3.257639,1.397022,-0.796289,-5.551782,-6.348071
2.800000,3.447618,1.555593,-1.037158,-7.443073,-8.480231
2.800000,3.638672,1.722809,-1.170860,-8.385786,-9.556646
2.800000,3.830639,1.896384,-1.225450,-8.702439,-9.927889
2.800000,4.023388,2.074722,-1.223429,-8.634265,-9.857694
2.800000,4.216813,2.256695,-1.182266,-8.346535,-9.528801
2.800000,4.459410,2.488056,-1.092928,-7.842383,-8.935311
2.800000,4.702783,2.722715,-0.976494,-7.297510,-8.274004
2.800000,4.946817,2.959886,-0.845464,-6.784128,-7.629592
2.800000,5.191418,3.199012,-0.703725,-6.344250,-7.047975
3.200000,3.266828,1.263552,-0.693062,-0.343080,-1.036142
3.200000,3.453695,1.389838,-1.006909,-3.085400,-4.092309
3.200000,3.641957,1.531906,-1.199023,-4.924078,-6.123101
3.200000,3.831409,1.685771,-1.305237,-5.964823,-7.270060
3.200000,4.021882,1.848488,-1.348146,-6.410065,-7.758211
3.200000,4.213238,2.017919,-1.349274,-6.450227,-7.799501
3.200000,4.405362,2.192506,-1.319180,-6.241212,-7.560392
3.200000,4.646452,2.416286,-1.254508,-5.791926,-7.046434
3.200000,4.888437,2.644768,-1.166782,-5.267996,-6.434778
3.200000,5.131191,2.876831,-1.068324,-4.750233,-5.818557
3.200000,5.374609,3.111674,-0.959800,-4.290610,-5.250410
1.800000,2.586464,1.333750,0.908456,-3.192142,-2.283686
1.800000,2.780055,1.516534,0.520175,-5.761797,-5.241622
1.800000,2.974494,1.703192,0.223578,-6.820623,-6.597045
1.800000,3.169626,1.892577,0.030648,-7.051436,-7.020788
1.800000,3.365329,2.083947,-0.064959,-6.851748,-6.916707
1.800000,3.561509,2.276800,-0.079255,-6.447046,-6.526301
1.800000,3.758093,2.470791,-0.030032,-5.964612,-5.994644
1.800000,4.004298,2.714505,0.092708,-5.355170,-5.262462
1.800000,4.250945,2.959269,0.252505,-4.800186,-4.547681
1.800000,4.497964,3.204841,0.419747,-4.335981,-3.916234
1.800000,4.745294,3.451049,0.520508,-3.969599,-3.449091
1.800000,5.042438,3.747161,0.518000,-3.652938,-3.134938
1.800000,5.339901,4.043847,0.367445,-3.448930,-3.081485
1.800000,5.637634,4.340988,0.242026,-3.324438,-3.082412
1.800000,6.134345,4.837007,0.120281,-3.216960,-3.096679
1.800000,6.631551,5.333770,0.064828,-3.169131,-3.104303
1.800000,7.228707,5.930604,0.037340,-3.143594,-3.106254
1.800000,7.726673,6.428416,0.028248,-3.133787,-3.105539
1.800000,8.224886,6.926543,0.024408,-3.128756,-3.104348
1.800000,8.723304,7.424921,0.022958,-3.126137,-3.103179
1.800000,9.720627,8.422256,0.022590,-3.124039,-3.101449
4.000000,5.685448,2.549057,-0.853646,-2.919873,-3.773519
4.000000,5.880595,2.731361,-0.808524,-2.504232,-3.312756
4.000000,6.124968,2.962454,-0.753833,-2.011352,-2.765185
4.000000,6.369778,3.196395,-0.698820,-1.584941,-2.283761
4.000000,6.860520,3.670633,-0.604535,-0.974540,-1.579075
4.000000,7.352511,4.150922,-0.544942,-0.656397,-1.201339
4.000000,7.845514,4.635381,-0.523043,-0.514554,-1.037597
4.000000,8.833880,5.612484,-0.520695,-0.423923,-0.944618
4.000000,9.328993,6.103817,-0.521823,-0.410319,-0.932142
4.000000,9.824601,6.596453,-0.522416,-0.403637,-0.926053
4.000000,10.817030,7.584616,-0.522486,-0.398649,-0.921135
4.500000,5.934000,2.446237,-0.445361,-2.830556,-3.275917
