# R1,R2,R3,EDiat
7.500000,7.565422,12.751690,-0.010887
7.500000,8.504583,13.735660,-0.009166
1.400000,1.396703,2.363939,21.498528
1.400000,1.443309,2.413081,20.751402
1.400000,1.537161,2.511466,19.626347
1.400000,1.726936,2.708591,18.460830
1.400000,1.918790,2.906109,18.205843
1.400000,2.306653,3.302042,18.905818
1.400000,2.698063,3.698849,19.976112
1.400000,3.091672,4.096278,20.796074
1.400000,3.486736,4.494163,21.256384
1.400000,3.981952,4.991995,21.501862
1.400000,4.478232,5.490221,21.591693
1.400000,4.975256,5.988743,21.628669
1.400000,5.472823,6.487492,21.646351
1.400000,5.970796,6.986420,21.655923
1.400000,6.469082,7.485491,21.661571
1.400000,8.464248,9.482754,21.669552
1.500000,1.374465,2.403091,12.263944
1.500000,1.420415,2.452136,11.463008
1.500000,1.513084,2.550338,10.241444
1.500000,1.700917,2.747131,8.925575
1.500000,1.891246,2.944356,8.565602
1.500000,2.276883,3.339797,9.151160
1.500000,2.666755,3.736208,10.182082
1.500000,3.059243,4.133311,11.000232
1.500000,3.453455,4.530924,11.470210
1.500000,3.947858,5.028472,11.723447
1.500000,4.443514,5.526463,11.815492
1.500000,4.940045,6.024787,11.852903
1.500000,5.437212,6.523367,11.870644
1.500000,5.934855,7.022149,11.880224
1.500000,6.432864,7.521093,11.885889
1.500000,8.427257,9.517977,11.893970
1.600000,1.354006,2.442487,5.880116
1.600000,1.399220,2.491434,5.029327
1.600000,1.490566,2.589449,3.715968
1.600000,1.676223,2.785902,2.251951
1.600000,1.864849,2.982827,1.785443
1.600000,2.248008,3.377761,2.251978
1.600000,2.636175,3.773762,3.240268
1.600000,3.027424,4.170526,4.055475
1.600000,3.420698,4.567855,4.535537
1.600000,3.914207,5.065107,4.797411
1.600000,4.409180,5.562852,4.892077
1.600000,4.905172,6.060968,4.930058
1.600000,5.401903,6.559371,4.947903
1.600000,5.899187,7.058000,4.957508
1.600000,6.396894,7.556810,4.963196
1.600000,8.390449,9.553294,4.971385
1.700000,1.335406,2.482116,1.585863
1.700000,1.379803,2.530964,0.690620
1.700000,1.469676,2.628789,-0.707477
1.700000,1.652916,2.824896,-2.314813
1.700000,1.839651,3.021513,-2.887971
1.700000,2.220065,3.415926,-2.544111
1.700000,2.606349,3.811504,-1.601536
1.700000,2.996235,4.207918,-0.790504
1.700000,3.388480,4.604952,-0.300081
1.700000,3.881013,5.101896,-0.028741
1.700000,4.375240,5.599385,0.068957
1.700000,4.870645,6.097284,0.107645
1.700000,5.366903,6.595501,0.125641
1.700000,5.863796,7.093969,0.135289
1.700000,6.361177,7.592639,0.141008
1.700000,8.353827,9.588703,0.149311
1.800000,1.254412,2.448942,0.506199
1.800000,1.233236,2.424627,1.153171
1.800000,1.212205,2.400326,1.846046
1.800000,1.191328,2.376039,2.586940
1.800000,1.170613,2.351768,3.378053
1.800000,1.150067,2.327512,4.221664
1.800000,1.129702,2.303272,5.119863
1.800000,1.109526,2.279048,6.074921
2.000000,1.230577,2.529585,-1.960313
2.000000,1.210611,2.505379,-1.302181
2.000000,1.190835,2.481189,-0.602945
2.000000,1.171259,2.457015,0.138722
2.000000,1.151893,2.432858,0.924100
2.000000,1.132747,2.408718,1.754403
2.000000,1.113834,2.384596,2.630620
2.000000,1.095165,2.360492,3.553717
2.400000,1.210561,2.693118,-1.503770
2.400000,1.193563,2.669131,-0.913174
3.200000,1.399746,1.873716,-3.661135
3.200000,1.348046,1.958779,-2.600160
3.200000,1.301986,2.045195,-1.406364
3.200000,1.262183,2.132798,-0.156693
3.200000,1.399746,1.873716,-3.661135
3.200000,1.229245,2.221448,1.060645
3.200000,1.203737,2.311025,2.150653
3.800000,1.714929,2.146574,-5.048444
3.800000,1.658812,2.230311,-4.542849
3.800000,1.606964,2.315338,-3.950629
3.800000,1.559812,2.401520,-3.293995
3.800000,1.714929,2.146574,-5.048444
3.800000,1.517791,2.488735,-2.599232
3.800000,1.481339,2.576880,-1.896693
4.000000,1.820607,2.237747,-5.046826
4.000000,1.763387,2.321102,-4.653864
4.000000,1.710105,2.405727,-4.191529
4.000000,1.661138,2.491491,-3.673822
4.000000,1.820607,2.237747,-5.046826
4.000000,1.616881,2.578281,-3.117440
4.000000,1.577729,2.665997,-2.542603
4.500000,2.085710,2.466044,-4.669822
4.500000,2.026259,2.548555,-4.465118
4.500000,1.970092,2.632278,-4.224101
4.500000,1.917499,2.717103,-3.950591
4.500000,2.085710,2.466044,-4.669822
4.500000,1.868781,2.802928,-3.650126
4.500000,1.824248,2.889664,-3.330003
5.000000,2.351757,2.694759,-3.893899
5.000000,2.320849,2.735503,-3.842162
5.000000,2.290615,2.776550,-3.787051
5.000000,2.261082,2.817887,-3.728651
5.000000,2.232279,2.859500,-3.667057
5.000000,2.204234,2.901378,-3.602367
5.000000,2.176976,2.943509,-3.534693
5.000000,2.124942,3.028491,-3.390903
5.000000,2.076423,3.114364,-3.237003
5.000000,1.972161,3.332497,-2.822633
5.000000,1.895337,3.554828,-2.411932
5.500000,2.618461,2.923792,-2.973250
5.500000,2.586933,2.964235,-2.943989
5.500000,2.555994,3.004965,-2.915253
5.500000,2.525666,3.045972,-2.886936
5.500000,2.495972,3.087244,-2.858920
5.500000,2.466933,3.128770,-2.831083
5.500000,2.438574,3.170541,-2.803295
5.500000,2.383991,3.254780,-2.747391
5.500000,2.332420,3.339888,-2.690385
5.500000,2.218019,3.556051,-2.540369
5.500000,2.126977,3.776393,-2.382792
6.000000,2.885639,3.153074,-2.120004
6.000000,2.853612,3.193255,-2.099407
6.000000,2.822109,3.233710,-2.081330
6.000000,2.791145,3.274429,-2.065657
6.000000,2.760739,3.315402,-2.052255
6.000000,2.730911,3.356620,-2.040974
6.000000,2.701678,3.398073,-2.031664
6.000000,2.645081,3.481654,-2.018284
6.000000,2.591107,3.566079,-2.010754
6.000000,2.468765,3.780469,-2.008196
6.000000,2.366593,3.998996,-2.012424
9.000000,4.493924,4.531879,-0.189913
9.000000,4.460201,4.571016,-0.183699
9.000000,4.426786,4.610363,-0.178117
9.000000,4.393686,4.649914,-0.173145
9.000000,4.360907,4.689665,-0.168764
9.000000,4.328458,4.729610,-0.164955
9.000000,4.296346,4.769745,-0.161700
9.000000,4.233163,4.850566,-0.156793
9.000000,4.171420,4.932089,-0.153934
9.000000,4.023797,5.138753,-0.155183
9.000000,3.886661,5.349119,-0.167586
2.000000,3.490471,4.915486,-6.904279
2.000000,4.078990,5.511082,-6.679986
2.000000,4.670431,6.107540,-6.613012
2.000000,5.263810,6.704630,-6.588536
2.000000,5.759341,7.202574,-6.578655
2.000000,6.255583,7.700785,-6.572799
2.000000,6.752379,8.199214,-6.569091
2.000000,7.249616,8.697823,-6.566682
2.000000,8.245093,9.695471,-6.564111
2.000000,9.241546,10.693560,-6.563080
2.000000,10.238690,11.691970,-6.562692
1.800000,2.384547,3.651726,-5.361345
1.800000,2.771088,4.047359,-4.459539
1.800000,3.160979,4.443774,-3.800863
1.800000,3.553118,4.840778,-3.442003
1.800000,4.144146,5.437109,-3.235322
1.800000,4.737429,6.034167,-3.172346
1.800000,5.332216,6.631756,-3.148640
1.800000,5.828688,7.130056,-3.138933
1.800000,6.325716,7.628579,-3.133175
1.800000,6.823178,8.127283,-3.129549
1.800000,7.320986,8.626137,-3.127214
1.800000,8.317391,9.624202,-3.124750
1.800000,9.314567,10.622630,-3.123776
1.800000,10.312290,11.621330,-3.123412
2.400000,1.154256,1.261229,6.051334
2.400000,1.036443,1.426432,8.873842
2.400000,1.533423,3.103349,-7.936938
2.400000,1.700969,3.297694,-9.124156
2.400000,2.235849,3.884174,-9.418193
2.400000,3.179396,4.868968,-7.774156
2.400000,3.662421,5.363475,-7.418863
2.400000,4.149470,5.858915,-7.288332
2.400000,4.639275,6.355069,-7.240568
2.400000,5.131047,6.851782,-7.220130
2.400000,5.426832,7.150030,-7.213150
2.400000,5.920749,7.647415,-7.205657
2.400000,6.118593,7.846462,-7.203546
2.400000,6.613770,8.344278,-7.199635
2.400000,7.109622,8.842341,-7.197059
2.400000,8.102855,9.839057,-7.194251
1.800000,1.450486,2.668346,-3.586856
1.800000,1.631055,2.864101,-5.329786
1.800000,1.862358,3.109555,-6.067447
1.800000,2.003298,3.257160,-6.065887
1.800000,2.145466,3.404973,-5.878607
1.800000,2.288635,3.552970,-5.585995
1.800000,2.480782,3.750547,-5.128051
1.800000,2.674081,3.948368,-4.670944
3.800000,1.842791,4.158234,-2.556556
3.800000,1.979200,4.350164,-2.764669
3.800000,2.125697,4.542789,-2.769425
3.800000,2.280338,4.736027,-2.623157
3.800000,2.524277,5.026874,-2.241032
3.800000,2.779210,5.318739,-1.803967
4.000000,1.912550,4.336779,-2.319305
4.000000,1.978073,4.432568,-2.392316
4.000000,2.117220,4.624681,-2.406957
4.000000,2.265495,4.817436,-2.279327
4.000000,2.421221,5.010758,-2.055848
4.000000,2.583052,5.204586,-1.782347
4.500000,1.748988,3.065563,-2.667701
4.500000,1.683836,3.289311,-1.912131
4.500000,1.667586,3.379841,-1.669345
4.500000,2.250616,5.022606,-1.953040
4.500000,2.319658,5.118626,-1.867921
4.500000,2.427266,5.262933,-1.708810
4.500000,2.539179,5.407551,-1.524116
5.000000,2.267836,5.229909,-1.862997
5.000000,2.327925,5.325360,-1.787364
5.000000,2.358985,5.373147,-1.744063
5.000000,2.390688,5.420974,-1.697479
5.200000,2.337604,2.950542,-3.356649
5.200000,2.228271,3.118928,-3.159639
5.200000,2.132134,3.290855,-2.937617
5.200000,2.069805,3.421804,-2.758882
5.200000,1.986856,3.643317,-2.459645
5.200000,1.932899,3.868305,-2.200879
5.200000,2.339915,5.408597,-1.760755
5.200000,2.369157,5.456274,-1.719257
5.200000,2.399084,5.503992,-1.674791
5.200000,2.460895,5.599548,-1.577942
5.200000,2.558145,5.743165,-1.417054
5.200000,2.660302,5.887101,-1.244737
5.200000,2.803214,6.079472,-1.011931
6.500000,3.026299,3.543895,-1.381109
6.500000,2.907660,3.709005,-1.372850
6.500000,2.798301,3.877401,-1.403061
6.500000,2.723048,4.005606,-1.443050
6.500000,2.611990,4.222473,-1.524897
6.500000,2.520911,4.442823,-1.604761
6.500000,2.452039,4.666163,-1.665942
6.500000,2.431151,4.756242,-1.683134
6.500000,2.407280,4.892083,-1.700339
6.500000,2.396455,4.983095,-1.705947
6.500000,2.896292,6.713107,-0.857129
6.500000,2.983791,6.856125,-0.737177
6.500000,3.044833,6.951633,-0.660541
6.500000,3.140144,7.095128,-0.552949
7.500000,3.496617,4.082831,-0.559180
7.500000,3.406270,4.206115,-0.559206
7.500000,3.320244,4.331085,-0.576318
7.500000,3.238884,4.457599,-0.608079
7.500000,3.114635,4.671546,-0.685751
7.500000,3.069231,4.758109,-0.722747
7.500000,3.006082,4.888916,-0.781547
7.500000,2.931721,5.064980,-0.861100
7.500000,2.899003,5.153667,-0.899344
7.500000,2.855796,5.287455,-0.952527
7.500000,2.819914,5.422091,-0.998647
7.500000,2.800205,5.512289,-1.024518
7.500000,2.777138,5.648205,-1.054898
7.500000,2.762036,5.784818,-1.074179
7.500000,2.756460,5.876256,-1.080483
7.500000,2.754890,6.013923,-1.079773
7.500000,3.134609,7.369571,-0.557666
7.500000,3.208913,7.511822,-0.483394
2.000000,1.287759,2.537984,-3.741558
2.000000,1.453854,2.731742,-6.938296
2.000000,1.627593,2.926341,-8.610830
2.000000,1.806773,3.121622,-9.304302
2.000000,2.176044,3.513778,-9.168078
2.000000,2.554585,3.907524,-8.332553
2.000000,3.326768,4.698187,-7.040797
1.800000,2.413935,3.635141,-5.335028
1.800000,3.189109,4.426517,-3.777556
1.800000,3.384708,4.624824,-3.572848
1.800000,3.629881,4.872903,-3.404023
1.800000,3.875671,5.121169,-3.302382
1.800000,4.368685,5.618162,-3.204853
1.800000,4.863125,6.115645,-3.166277
1.800000,5.358598,6.613508,-3.148352
1.800000,6.351672,7.610075,-3.133034
1.800000,6.848964,8.108675,-3.129447
1.800000,7.346625,8.607438,-3.127141
1.800000,8.342785,9.605349,-3.124717
4.000000,2.739348,5.269493,-1.522256
4.000000,2.907708,5.463485,-1.257003
4.000000,3.123410,5.706558,-0.979213
4.000000,3.343892,5.950205,-0.774173
4.000000,3.795847,6.438961,-0.550306
4.000000,4.258557,6.929321,-0.466467
4.000000,4.728864,7.420968,-0.434273
4.000000,5.684703,8.407218,-0.411831
4.000000,6.167876,8.901493,-0.406899
4.000000,6.653536,9.396375,-0.403589
4.000000,7.630415,10.387610,-0.399780
4.500000,2.699913,5.469248,-1.257048
4.500000,2.857291,5.662160,-1.003793
4.500000,3.061019,5.903962,-0.725885
4.500000,3.271171,6.146420,-0.509812
4.500000,3.706348,6.633017,-0.258391
4.500000,4.156136,7.121471,-0.159196
4.500000,4.616267,7.611424,-0.121141
4.500000,5.557232,8.594804,-0.095663
4.500000,6.034838,9.087853,-0.090279
4.500000,6.515806,9.581624,-0.086677
4.500000,7.485228,10.570920,-0.082489
5.000000,2.687012,5.671356,-1.214073
5.000000,2.831688,5.863183,-0.980081
5.000000,3.021421,6.103705,-0.713553
5.000000,3.219396,6.344960,-0.496640
5.000000,3.634635,6.829356,-0.227776
5.000000,4.068984,7.315852,-0.114603
5.000000,4.516933,7.804056,-0.070388
5.000000,5.440111,8.784445,-0.041520
5.000000,5.911079,9.276210,-0.035645
5.000000,6.386464,9.768810,-0.031740
5.000000,7.347043,10.756060,-0.027164
3.200000,2.158346,4.176853,-5.071589
3.200000,2.498728,4.565246,-4.551709
3.200000,2.854614,4.955487,-3.921703
3.200000,3.220870,5.347170,-3.448973
3.200000,3.783091,5.936774,-3.113071
3.200000,4.355405,6.528273,-3.011623
3.200000,4.934301,7.121195,-2.979089
3.200000,5.420221,7.616143,-2.967241
3.200000,5.908492,8.111711,-2.960474
3.200000,6.398574,8.607791,-2.956163
3.200000,6.890082,9.104300,-2.953278
3.200000,7.876305,10.098350,-2.950038
3.800000,3.378555,5.872422,-1.099226
3.800000,3.836357,6.362024,-0.888248
3.800000,4.303561,6.853128,-0.810471
3.800000,4.777410,7.345432,-0.780425
3.800000,5.064133,7.641294,-0.771087
3.800000,5.545128,8.135071,-0.761646
3.800000,5.738436,8.332790,-0.759067
3.800000,6.223557,8.827536,-0.754302
3.800000,6.710861,9.322843,-0.751103
3.800000,7.690362,10.314820,-0.747442
4.500000,3.019717,5.855546,-0.776896
4.500000,3.706348,6.633017,-0.258391
4.500000,4.616267,7.611424,-0.121141
4.500000,5.557232,8.594804,-0.095663
4.500000,6.515806,9.581624,-0.086677
4.500000,7.485228,10.570920,-0.082489
5.200000,2.974685,6.136141,-0.765764
5.200000,3.611176,6.908487,-0.230305
5.200000,4.481115,7.881682,-0.065804
5.200000,5.396313,8.860847,-0.035526
5.200000,6.337191,9.844203,-0.025418
5.200000,7.293819,10.830610,-0.020685
6.000000,2.394077,5.330505,-1.682841
6.000000,2.981317,6.461677,-0.744469
6.000000,3.548617,7.228135,-0.249048
6.000000,4.361562,8.195227,-0.065834
6.000000,5.239634,9.169382,-0.030076
6.000000,6.155022,10.148570,-0.018643
6.000000,7.093295,11.131450,-0.013293
6.500000,3.361741,7.191004,-0.359076
6.500000,3.535709,7.430247,-0.253956
6.500000,3.908467,7.910729,-0.126732
6.500000,4.307086,8.393492,-0.069495
6.500000,4.555866,8.684086,-0.051823
6.500000,4.983050,9.169756,-0.035131
6.500000,5.157590,9.364446,-0.030907
6.500000,5.601394,9.852102,-0.023496
6.500000,6.053965,10.340940,-0.018684
6.500000,6.978556,11.321530,-0.012968
6.500000,7.921489,12.305250,-0.010153
6.500000,8.876922,13.291400,-0.008879
1.400000,1.420709,2.351647,21.016691
1.400000,1.467176,2.400714,20.339084
1.400000,1.560764,2.498960,19.326581
1.400000,1.750069,2.695837,18.309535
1.400000,1.941520,2.893143,18.139747
1.400000,2.328737,3.288731,18.913108
1.400000,2.719657,3.685272,19.998760
1.400000,3.112885,4.082488,20.812933
1.400000,3.507644,4.480199,21.264348
1.400000,4.002557,4.977854,21.504081
1.400000,4.498596,5.475936,21.592296
1.400000,4.995424,5.974338,21.628896
1.400000,5.492828,6.472987,21.646488
1.400000,5.990664,6.971830,21.656029
1.400000,6.488832,7.470827,21.661656
1.400000,8.483663,9.467874,21.669573
1.500000,1.400580,2.390135,11.702314
1.500000,1.446377,2.439096,10.981390
1.500000,1.538756,2.537141,9.889802
1.500000,1.726064,2.733657,8.746348
1.500000,1.915939,2.930643,8.485870
1.500000,2.300843,3.325696,9.157956
1.500000,2.690154,3.721805,10.207977
1.500000,3.082204,4.118667,11.020211
1.500000,3.476067,4.516082,11.479957
1.500000,3.970120,5.013429,11.726268
1.500000,4.465498,5.511257,11.816284
1.500000,4.961803,6.009445,11.853200
1.500000,5.458783,6.507911,11.870813
1.500000,5.956268,7.006596,11.880349
1.500000,6.454142,7.505456,11.885986
1.500000,8.448148,9.502093,11.893994
1.600000,1.382256,2.428889,5.233281
1.600000,1.427307,2.477743,4.473235
1.600000,1.518339,2.575584,3.308024
1.600000,1.703423,2.771728,2.041873
1.600000,1.891545,2.968387,1.690266
1.600000,2.273881,3.362887,2.257785
1.600000,2.661414,3.758550,3.269449
1.600000,3.052166,4.155043,4.078792
1.600000,3.445041,4.552150,4.547257
1.600000,3.938153,5.049176,4.800915
1.600000,4.432808,5.546737,4.893083
1.600000,4.928542,6.044700,4.930432
1.600000,5.425059,6.542974,4.948108
1.600000,5.922162,7.041493,4.957653
1.600000,6.419715,7.540207,4.963307
1.600000,8.412829,9.536413,4.971412
1.700000,1.365811,2.467898,0.849409
1.700000,1.410038,2.516643,0.055665
1.700000,1.499579,2.614276,-1.175765
1.700000,1.682201,2.810042,-2.558565
1.700000,1.868386,3.006366,-3.000441
1.700000,2.247886,3.400298,-2.539846
1.700000,2.633462,3.795500,-1.569070
1.700000,3.022788,4.191612,-0.763648
1.700000,3.414583,4.588399,-0.286195
1.700000,3.906666,5.085091,-0.024468
1.700000,4.400534,5.582373,0.070204
1.700000,4.895647,6.080101,0.108106
1.700000,5.391662,6.578174,0.125886
1.700000,5.888351,7.076518,0.135457
1.700000,6.385557,7.575081,0.141133
1.700000,8.377707,9.570832,0.149341
1.800000,1.287240,2.434299,-0.519605
1.800000,1.266148,2.410046,0.053312
1.800000,1.245202,2.385807,0.667426
1.800000,1.224408,2.361585,1.324709
1.800000,1.203773,2.337379,2.027142
1.800000,1.183307,2.313189,2.776629
1.800000,1.163018,2.289018,3.575176
1.800000,1.142916,2.264864,4.424700
2.000000,1.267685,2.513833,-3.202604
2.000000,1.247790,2.489698,-2.628396
2.000000,1.228081,2.465581,-2.017642
2.000000,1.208568,2.441482,-1.369177
2.000000,1.189261,2.417401,-0.681883
2.000000,1.170169,2.393339,0.045346
2.000000,1.151303,2.369296,0.813471
2.000000,1.132675,2.345273,1.623318
2.400000,1.255669,2.675360,-3.090582
2.400000,1.238659,2.651465,-2.588342
3.200000,1.414593,1.864136,-3.933567
3.200000,1.366517,1.947780,-3.017257
3.200000,1.324260,2.032902,-1.999975
3.200000,1.288394,2.119324,-0.955058
3.200000,1.414593,1.864136,-3.933567
3.200000,1.259466,2.206894,0.038047
3.200000,1.237962,2.295479,0.898690
3.800000,1.729335,2.136647,-5.143967
3.800000,1.676663,2.218842,-4.691503
3.800000,1.628435,2.302447,-4.166086
3.800000,1.585055,2.387313,-3.590438
3.800000,1.729335,2.136647,-5.143967
3.800000,1.546933,2.473311,-2.990396
3.800000,1.514464,2.560326,-2.394081
4.000000,1.834895,2.227723,-5.112694
4.000000,1.781070,2.309503,-4.756877
4.000000,1.731352,2.392668,-4.341713
4.000000,1.686104,2.477078,-3.882014
4.000000,1.834895,2.227723,-5.112694
4.000000,1.645697,2.562610,-3.394587
4.000000,1.610493,2.649156,-2.898596
4.500000,2.099749,2.455814,-4.692522
4.500000,2.043584,2.536673,-4.500935
4.500000,1.990860,2.618854,-4.277360
4.500000,1.941859,2.702236,-4.026285
4.500000,2.099749,2.455814,-4.692522
4.500000,1.896867,2.786713,-3.753719
4.500000,1.856178,2.872186,-3.467154
5.000000,2.365597,2.684358,-3.898725
5.000000,2.336269,2.724231,-3.847903
5.000000,2.307652,2.764434,-3.793942
5.000000,2.279773,2.804952,-3.736988
5.000000,2.252659,2.845771,-3.677201
5.000000,2.226337,2.886879,-3.614746
5.000000,2.200837,2.928264,-3.549797
5.000000,2.152416,3.011818,-3.413198
5.000000,2.107630,3.096348,-3.269147
5.000000,2.013116,3.311444,-2.892217
5.000000,1.946321,3.531141,-2.533291
5.500000,2.632138,2.913248,-2.972229
5.500000,2.602156,2.952793,-2.941656
5.500000,2.572797,2.992652,-2.911491
5.500000,2.544082,3.032811,-2.881677
5.500000,2.516032,3.073258,-2.852144
5.500000,2.488671,3.113983,-2.822808
5.500000,2.462022,3.154975,-2.793589
5.500000,2.410951,3.237718,-2.735218
5.500000,2.363010,3.321410,-2.676564
5.500000,2.258129,3.534352,-2.527948
5.500000,2.177035,3.751868,-2.381208
6.000000,2.899182,3.142409,-2.118941
6.000000,2.868673,3.181670,-2.096428
6.000000,2.838716,3.221229,-2.076170
6.000000,2.809330,3.261075,-2.058070
6.000000,2.780533,3.301197,-2.042021
6.000000,2.752343,3.341585,-2.027908
6.000000,2.724778,3.382230,-2.015607
6.000000,2.671605,3.464255,-1.995910
6.000000,2.621169,3.547203,-1.981839
6.000000,2.508119,3.758205,-1.963811
6.000000,2.415739,3.973733,-1.956714
9.000000,4.506980,4.520755,-0.191601
9.000000,4.474669,4.558882,-0.185293
9.000000,4.442685,4.597238,-0.179578
9.000000,4.411037,4.635815,-0.174438
9.000000,4.379730,4.674609,-0.169851
9.000000,4.348773,4.713614,-0.165800
9.000000,4.318173,4.752825,-0.162267
9.000000,4.258074,4.831844,-0.156693
9.000000,4.199497,4.911628,-0.153008
9.000000,4.060139,5.114198,-0.151397
9.000000,3.931753,5.320804,-0.159539
2.000000,3.521754,4.896327,-6.889924
2.000000,4.109606,5.491556,-6.676533
2.000000,4.700529,6.087721,-6.612074
2.000000,5.293494,6.684573,-6.588150
2.000000,5.788739,7.182350,-6.578410
2.000000,6.284737,7.680416,-6.572626
2.000000,6.781323,8.178718,-6.568966
2.000000,7.278377,8.677215,-6.566594
2.000000,8.273549,9.674675,-6.564071
2.000000,9.269761,10.672610,-6.563064
2.000000,10.266710,11.670900,-6.562686
2.400000,1.159673,1.256964,5.936834
2.400000,1.048467,1.418881,8.223784
2.400000,1.577743,3.084253,-8.469032
