Variables = "r1", "r2", "r3", "E"
   8.336900E+00,   1.589000E+01,   7.583800E+00,   2.105080E-15
   8.010700E+00,   1.133400E+01,   4.025900E+00,  -9.467173E-05
   1.792100E+00,   8.941000E+00,   7.374300E+00,  -1.231148E-04
   2.240200E+00,   6.510000E+00,   7.209800E+00,   1.741023E-02
   5.771900E+00,   8.389200E+00,   2.699800E+00,   1.722914E-02
   7.382900E+00,   7.826200E+00,   4.310000E+00,   2.570680E-03
   3.334800E+00,   8.986100E+00,   6.890300E+00,   8.290584E-04
   6.598800E+00,   8.822800E+00,   6.729600E+00,   9.382549E-05
   4.441900E+00,   7.961600E+00,   8.747200E+00,   2.475310E-04
   6.820200E+00,   1.190100E+01,   6.969200E+00,   2.593582E-08
   6.078000E+00,   8.699200E+00,   3.134800E+00,   5.544267E-03
   8.783900E+00,   1.630400E+01,   7.520300E+00,  -9.900335E-17
   3.205000E+00,   4.010400E+00,   2.507500E+00,   4.933380E+00
   3.656000E+00,   5.136800E+00,   3.043800E+00,   1.307775E+00
   5.857500E+00,   8.097300E+00,   4.105900E+00,   9.476512E-03
   8.553800E+00,   1.180000E+01,   3.251300E+00,  -3.641199E-04
   6.470200E+00,   1.376100E+01,   7.512400E+00,   9.221077E-11
   2.732700E+00,   4.643300E+00,   3.515100E+00,   2.353638E+00
   8.988800E+00,   8.720000E+00,   3.173100E+00,   4.978503E-04
   7.739700E+00,   9.301200E+00,   3.467100E+00,   3.235451E-04
   9.583000E+00,   1.058500E+01,   2.744600E+00,   9.688400E-05
   3.127000E+00,   7.467600E+00,   7.596400E+00,   6.359394E-03
   5.997300E+00,   5.317800E+00,   3.429300E+00,   1.608290E-01
   6.190100E+00,   8.119100E+00,   7.671600E+00,   1.565164E-04
   2.809600E+00,   6.227800E+00,   4.168100E+00,   8.521513E-01
   6.856500E+00,   1.180700E+01,   5.569900E+00,   2.931597E-07
   5.760000E+00,   5.142800E+00,   2.636800E+00,   2.205711E-01
   2.816700E+00,   6.319400E+00,   5.676500E+00,   1.276362E-01
   8.970200E+00,   1.319700E+01,   7.864300E+00,   1.932531E-12
   3.955000E+00,   5.210300E+00,   3.371800E+00,   6.296783E-01
   5.646400E+00,   5.804200E+00,   2.527300E+00,   1.644300E-01
   6.155100E+00,   1.156900E+01,   5.594100E+00,   3.659805E-06
   6.550800E+00,   1.192700E+01,   8.446500E+00,   2.667346E-09
   2.124100E+00,   7.014200E+00,   7.161400E+00,   7.036735E-03
   4.942500E+00,   1.236900E+01,   7.593800E+00,  -4.186400E-06
   4.952500E+00,   7.885300E+00,   4.003100E+00,   4.758833E-02
   2.364200E+00,   6.566900E+00,   6.415400E+00,   4.867002E-02
   7.205700E+00,   7.427000E+00,   5.110600E+00,   2.810377E-03
   5.380300E+00,   6.874300E+00,   1.500300E+00,   1.363472E-01
   1.731200E+00,   9.212400E+00,   7.739300E+00,  -1.332184E-04
   7.520600E+00,   7.780400E+00,   3.773300E+00,   3.619789E-03
   5.562700E+00,   1.007300E+01,   5.714300E+00,   1.090924E-04
   7.657800E+00,   1.461100E+01,   8.107100E+00,   1.370102E-13
   3.703900E+00,   6.881700E+00,   3.948600E+00,   5.128442E-01
   2.270500E+00,   4.557200E+00,   2.794100E+00,   7.593507E+00
   7.763400E+00,   1.037400E+01,   3.438000E+00,  -2.424341E-04
   1.505900E+00,   5.123900E+00,   5.395700E+00,   1.974290E-01
   9.338500E+00,   1.523700E+01,   7.081100E+00,  -2.791981E-14
   7.609500E+00,   7.978800E+00,   1.946400E+00,  -3.007204E-04
   4.656700E+00,   6.533700E+00,   4.651700E+00,   7.170948E-02
   4.109100E+00,   1.086400E+01,   9.912800E+00,   4.225084E-05
   9.276500E+00,   1.398200E+01,   6.072800E+00,  -4.982244E-10
   7.141400E+00,   1.558600E+01,   9.166600E+00,  -1.745082E-14
   3.585000E+00,   7.391500E+00,   4.064100E+00,   5.588924E-01
   5.079700E+00,   6.143500E+00,   2.186100E+00,   1.750025E-01
   4.700600E+00,   1.221300E+01,   7.670400E+00,  -1.336462E-05
   8.597600E+00,   1.147600E+01,   6.393000E+00,   9.775259E-09
   9.837400E+00,   1.251900E+01,   6.540700E+00,   3.139630E-11
   8.036900E+00,   1.437900E+01,   6.342200E+00,  -1.254852E-10
   1.713900E+00,   6.397500E+00,   4.687000E+00,   3.245855E-01
   5.578700E+00,   1.145800E+01,   7.459400E+00,   1.808944E-07
   1.802500E+00,   9.652000E+00,   8.811900E+00,  -6.059951E-06
   6.633000E+00,   1.045000E+01,   5.247800E+00,   1.621367E-05
   3.745100E+00,   4.512600E+00,   3.760200E+00,   1.111518E+00
   3.200900E+00,   7.132600E+00,   4.459000E+00,   3.957365E-01
   3.636900E+00,   5.290100E+00,   4.160300E+00,   3.912977E-01
   8.714700E+00,   1.021700E+01,   2.909300E+00,   5.347133E-05
   4.087400E+00,   6.246800E+00,   7.064200E+00,   2.701501E-02
   8.162000E+00,   1.037000E+01,   9.201400E+00,   3.674318E-09
   3.180900E+00,   9.306300E+00,   7.627900E+00,   2.550624E-04
   9.782500E+00,   1.295100E+01,   7.050700E+00,   3.162946E-12
   7.814200E+00,   1.411400E+01,   8.059100E+00,   5.330473E-13
   6.306500E+00,   9.679700E+00,   3.711800E+00,   8.028179E-05
   7.718700E+00,   1.664100E+01,   9.290800E+00,  -1.118384E-17
   8.278400E+00,   1.578600E+01,   8.466000E+00,   2.267835E-16
   5.218000E+00,   6.743400E+00,   7.329900E+00,   5.063040E-03
   2.953000E+00,   9.688700E+00,   7.415800E+00,  -2.837063E-04
   8.400600E+00,   1.645900E+01,   8.201400E+00,   4.741513E-17
   2.284900E+00,   4.113200E+00,   4.120900E+00,   1.828292E+00
   3.547900E+00,   5.344800E+00,   4.773100E+00,   2.713061E-01
   5.926800E+00,   1.085400E+01,   7.729300E+00,   4.456122E-07
   8.135300E+00,   9.562600E+00,   3.118800E+00,   2.006711E-04
   2.423000E+00,   5.065100E+00,   2.808500E+00,   7.708975E+00
   3.429100E+00,   6.682300E+00,   5.165100E+00,   1.137313E-01
   2.981800E+00,   9.075400E+00,   6.481300E+00,   9.311377E-04
   1.904800E+00,   7.778000E+00,   6.061100E+00,   1.447413E-02
   9.634200E+00,   1.153800E+01,   9.641800E+00,   2.738794E-12
   5.268900E+00,   6.355500E+00,   5.199200E+00,   5.227769E-02
   5.583600E+00,   8.620900E+00,   3.138700E+00,   1.713296E-02
   7.279100E+00,   1.471500E+01,   9.073500E+00,   1.471151E-14
   4.504500E+00,   1.203400E+01,   7.559400E+00,  -3.470153E-05
   7.488800E+00,   8.152200E+00,   3.740900E+00,   2.267128E-03
   7.360100E+00,   1.539000E+01,   8.574100E+00,   5.141115E-15
   9.608700E+00,   1.205700E+01,   3.350800E+00,  -7.779507E-05
   1.624700E+00,   8.892100E+00,   8.045100E+00,  -2.937753E-04
   8.329400E+00,   1.239100E+01,   4.078200E+00,  -9.894066E-05
   8.470300E+00,   1.023100E+01,   1.829000E+00,  -5.117251E-05
   3.533200E+00,   5.903000E+00,   6.142100E+00,   1.104826E-01
   8.312600E+00,   8.099100E+00,   6.087000E+00,   6.336052E-05
   9.693200E+00,   9.750600E+00,   3.768800E+00,   1.594499E-04
   3.042900E+00,   8.428100E+00,   7.319200E+00,   2.090216E-03
   2.928600E+00,   6.662800E+00,   5.034700E+00,   1.782894E-01
   7.419200E+00,   8.597300E+00,   3.492700E+00,   1.387623E-03
   8.690800E+00,   1.515900E+01,   6.493800E+00,  -2.286396E-11
   3.889100E+00,   4.316700E+00,   3.711400E+00,   1.264073E+00
   5.985200E+00,   7.395000E+00,   6.439200E+00,   3.115868E-03
   2.094100E+00,   5.146400E+00,   4.798000E+00,   2.814145E-01
   4.157800E+00,   4.460100E+00,   2.903400E+00,   1.210528E+00
   4.813800E+00,   5.317800E+00,   1.596700E+00,   3.076097E-01
   4.237100E+00,   7.358100E+00,   6.884300E+00,   9.420657E-03
   7.614600E+00,   9.360100E+00,   5.970200E+00,   1.946002E-05
   4.389200E+00,   8.724800E+00,   7.667700E+00,   3.883005E-04
   7.098900E+00,   1.023300E+01,   6.850400E+00,   1.715036E-06
   3.799800E+00,   8.925500E+00,   5.534600E+00,   8.684959E-03
   3.779600E+00,   9.131700E+00,   7.416200E+00,   4.290234E-04
   2.648800E+00,   1.099500E+01,   8.416700E+00,  -3.179620E-04
   5.808800E+00,   1.227600E+01,   7.296800E+00,   1.690123E-08
   7.942100E+00,   1.579200E+01,   9.851100E+00,   9.698736E-18
   3.872800E+00,   6.660500E+00,   5.442500E+00,   7.434523E-02
   4.304100E+00,   1.334200E+01,   9.038700E+00,  -3.285723E-05
   8.626200E+00,   9.360900E+00,   3.765000E+00,   2.481443E-04
   4.962900E+00,   8.881200E+00,   5.282800E+00,   3.064844E-03
   7.806800E+00,   1.007800E+01,   7.786000E+00,   2.080171E-07
   6.451900E+00,   1.054500E+01,   5.891400E+00,   7.458292E-06
   6.912700E+00,   1.210800E+01,   9.310500E+00,   1.709697E-10
   4.739500E+00,   7.692600E+00,   3.010200E+00,   2.182662E-01
   4.168500E+00,   1.212000E+01,   8.831700E+00,  -3.427301E-05
   2.806900E+00,   7.124400E+00,   4.601600E+00,   4.010417E-01
   6.156500E+00,   8.259300E+00,   2.381600E+00,   9.570532E-03
   5.567400E+00,   4.852700E+00,   2.359500E+00,   2.671304E-01
   6.681900E+00,   1.193800E+01,   7.574300E+00,   1.002284E-08
   7.063100E+00,   1.086300E+01,   7.901900E+00,   7.195668E-08
   9.815200E+00,   8.758000E+00,   2.921300E+00,   1.936089E-04
   3.943600E+00,   9.075600E+00,   5.144500E+00,   1.555870E-02
   2.287800E+00,   9.178700E+00,   8.698700E+00,   1.305183E-04
   8.784800E+00,   1.322700E+01,   4.725100E+00,  -6.142967E-06
   4.113900E+00,   1.366700E+01,   9.832100E+00,  -3.541813E-05
   8.582700E+00,   1.676900E+01,   9.796800E+00,   5.127680E-20
   4.425200E+00,   6.653400E+00,   2.309400E+00,   6.195066E-01
   2.549000E+00,   6.516900E+00,   6.061000E+00,   7.914854E-02
   5.986800E+00,   1.152200E+01,   8.366400E+00,   2.213026E-08
   7.188800E+00,   1.372700E+01,   9.407500E+00,   3.536733E-13
   3.788000E+00,   7.386300E+00,   3.662800E+00,   9.310298E-01
   4.789300E+00,   7.396100E+00,   4.917700E+00,   2.686525E-02
   3.701100E+00,   4.892300E+00,   5.397900E+00,   2.351834E-01
   6.775400E+00,   1.210200E+01,   7.699800E+00,   4.296736E-09
   1.591100E+00,   4.839300E+00,   3.405500E+00,   3.987174E+00
   2.272700E+00,   1.055100E+01,   8.280600E+00,  -1.972644E-04
   9.641000E+00,   1.433400E+01,   7.334600E+00,   1.656168E-14
   5.965500E+00,   9.593400E+00,   8.069600E+00,   5.732650E-06
   4.208000E+00,   1.043600E+01,   6.824600E+00,  -8.408263E-05
   5.029400E+00,   4.483200E+00,   3.009500E+00,   5.025495E-01
   2.112200E+00,   7.877400E+00,   6.569300E+00,   5.149244E-03
   9.168800E+00,   1.102300E+01,   2.066300E+00,  -5.383460E-05
   8.976800E+00,   1.182300E+01,   4.504300E+00,  -3.157071E-06
   6.271300E+00,   1.262500E+01,   9.937000E+00,   8.060728E-11
   4.096300E+00,   7.635900E+00,   8.128300E+00,   1.459571E-03
   9.163000E+00,   1.267900E+01,   4.233700E+00,  -2.679033E-05
   3.404500E+00,   9.773300E+00,   7.874700E+00,   5.747248E-05
   6.735700E+00,   1.514400E+01,   8.571900E+00,  -2.090272E-12
   2.692900E+00,   4.351800E+00,   2.009400E+00,   9.859967E+00
   4.198600E+00,   1.003800E+01,   7.044900E+00,  -6.438198E-06
   4.090600E+00,   6.326900E+00,   2.319700E+00,   1.225552E+00
   8.139000E+00,   8.456000E+00,   3.633500E+00,   8.778633E-04
   6.353500E+00,   1.178300E+01,   8.400900E+00,   5.883816E-09
   5.234600E+00,   9.561600E+00,   4.941700E+00,   1.676246E-03
   3.172400E+00,   1.042400E+01,   7.987600E+00,  -2.648244E-04
   3.031900E+00,   1.025900E+01,   8.760100E+00,   7.431067E-05
   7.381300E+00,   7.252300E+00,   1.879900E+00,  -1.379331E-03
   3.240800E+00,   1.281600E+01,   9.932500E+00,  -1.335516E-04
   2.220300E+00,   1.008900E+01,   7.870800E+00,  -2.191878E-04
   3.412400E+00,   8.605500E+00,   5.916600E+00,   7.683321E-03
   9.868100E+00,   1.303500E+01,   3.321300E+00,  -1.547666E-04
   7.787200E+00,   8.147100E+00,   2.338200E+00,   9.938860E-04
   7.716200E+00,   1.234700E+01,   8.207400E+00,   1.838762E-10
   4.575300E+00,   9.717800E+00,   7.555400E+00,   4.829474E-05
   4.862800E+00,   1.130200E+01,   6.564200E+00,  -4.077646E-06
   4.247900E+00,   8.971000E+00,   5.959500E+00,   2.198039E-03
   8.788100E+00,   1.624900E+01,   7.595400E+00,   4.682033E-17
   2.085500E+00,   6.260300E+00,   4.700500E+00,   3.407726E-01
   6.268500E+00,   1.461800E+01,   9.420800E+00,  -1.000440E-10
   9.260300E+00,   1.236100E+01,   4.113900E+00,  -2.713785E-05
   4.166400E+00,   7.295000E+00,   6.498600E+00,   1.564206E-02
   7.354100E+00,   1.173600E+01,   6.699700E+00,   2.538158E-08
   2.796200E+00,   7.639700E+00,   4.958900E+00,   1.599479E-01
   7.428900E+00,   7.262000E+00,   5.063000E+00,   2.721477E-03
   7.356800E+00,   9.340600E+00,   4.751400E+00,   1.102085E-04
   9.167800E+00,   1.087500E+01,   7.541400E+00,   3.146563E-09
   8.035100E+00,   1.022200E+01,   8.948900E+00,   1.135922E-08
   8.696000E+00,   9.180400E+00,   1.771000E+00,  -3.028743E-05
   2.119500E+00,   4.304700E+00,   4.026300E+00,   1.648887E+00
   7.221900E+00,   7.403600E+00,   2.255100E+00,   5.584710E-03
   3.557700E+00,   6.037100E+00,   2.547000E+00,   3.119936E+00
   1.798700E+00,   8.977200E+00,   7.881600E+00,  -1.693735E-04
   6.791100E+00,   6.793400E+00,   5.612200E+00,   6.656611E-03
   2.773400E+00,   9.737500E+00,   9.657600E+00,   2.144125E-04
   7.805200E+00,   9.792900E+00,   1.995600E+00,  -1.261962E-04
   2.214800E+00,   6.783200E+00,   6.815400E+00,   1.981736E-02
   8.124300E+00,   1.117500E+01,   8.851000E+00,   9.445888E-10
   3.420400E+00,   1.267700E+01,   9.439500E+00,  -1.753585E-04
   5.283800E+00,   1.271200E+01,   7.921000E+00,  -4.463032E-07
   8.317100E+00,   7.476300E+00,   3.162200E+00,   2.246004E-03
   3.907800E+00,   4.865500E+00,   2.059000E+00,   1.460648E+00
   5.730600E+00,   6.939800E+00,   1.575400E+00,   3.409488E-02
   4.668200E+00,   5.339500E+00,   2.465900E+00,   3.584420E-01
   5.270000E+00,   7.170900E+00,   3.223500E+00,   9.022302E-02
   7.268000E+00,   1.510300E+01,   8.660800E+00,   1.085188E-14
   7.011600E+00,   1.573400E+01,   9.352200E+00,  -7.260565E-14
   1.770300E+00,   6.380300E+00,   7.039100E+00,  -2.766255E-03
   2.163900E+00,   4.897400E+00,   5.544100E+00,   2.292037E-01
   7.150600E+00,   6.720800E+00,   6.171300E+00,   2.623112E-03
   5.242700E+00,   7.603100E+00,   3.060900E+00,   8.463349E-02
   5.153700E+00,   1.151200E+01,   8.594000E+00,   3.238957E-08
   9.532400E+00,   1.182800E+01,   6.326500E+00,   6.628946E-10
   7.905600E+00,   1.460200E+01,   7.858000E+00,   1.441759E-13
   2.359800E+00,   9.928400E+00,   8.328700E+00,  -5.526047E-05
   5.939700E+00,   7.335300E+00,   6.525400E+00,   3.235604E-03
   7.395300E+00,   8.074000E+00,   3.033100E+00,   3.498396E-03
   9.432700E+00,   1.104400E+01,   2.425100E+00,  -2.943409E-05
   2.061700E+00,   4.862400E+00,   4.623100E+00,   4.187261E-01
   8.041500E+00,   7.474000E+00,   3.245700E+00,   3.393563E-03
   1.904400E+00,   7.016800E+00,   5.472800E+00,   6.817463E-02
   4.419100E+00,   8.557200E+00,   7.961300E+00,   3.471226E-04
   6.836400E+00,   6.871800E+00,   6.904400E+00,   1.373706E-03
   5.901700E+00,   5.565200E+00,   3.576300E+00,   1.480244E-01
   5.308500E+00,   1.004000E+01,   9.428300E+00,   7.570144E-07
   3.910900E+00,   4.326600E+00,   2.542700E+00,   1.898342E+00
   7.298300E+00,   1.639100E+01,   9.162000E+00,  -3.195172E-15
   9.701200E+00,   9.408000E+00,   6.188200E+00,   2.705858E-07
   1.877500E+00,   6.556100E+00,   7.252200E+00,   1.635800E-03
   7.970300E+00,   1.056300E+01,   8.108700E+00,   2.645647E-08
   4.552000E+00,   1.010200E+01,   7.844800E+00,   1.667242E-05
   1.693500E+00,   9.472600E+00,   9.355800E+00,   3.654963E-06
   1.992900E+00,   4.581500E+00,   2.956600E+00,   7.427900E+00
   2.410000E+00,   5.723700E+00,   3.726200E+00,   2.225168E+00
   5.423200E+00,   8.647000E+00,   3.380000E+00,   2.105765E-02
   8.032900E+00,   1.168800E+01,   3.681100E+00,  -2.946568E-04
   6.904400E+00,   9.454600E+00,   2.792200E+00,  -3.463744E-04
   2.515700E+00,   9.102400E+00,   6.599000E+00,   6.025285E-04
   9.001200E+00,   8.722100E+00,   4.180700E+00,   1.448256E-04
   7.589900E+00,   1.239800E+01,   5.488100E+00,  -1.176496E-07
   2.766400E+00,   1.028600E+01,   7.866800E+00,  -3.775522E-04
   4.825300E+00,   8.644900E+00,   4.512800E+00,   1.800213E-02
   8.698300E+00,   1.311300E+01,   6.827400E+00,   2.371228E-11
   7.467500E+00,   9.454200E+00,   2.291200E+00,  -1.464267E-04
   1.805400E+00,   6.282900E+00,   4.544000E+00,   4.159401E-01
   6.067800E+00,   1.062000E+01,   4.950000E+00,   6.043163E-05
   3.018200E+00,   5.748800E+00,   2.963600E+00,   4.522343E+00
   6.721000E+00,   9.345700E+00,   2.625700E+00,  -1.440064E-04
   3.220600E+00,   8.754800E+00,   9.589900E+00,   3.031939E-04
   5.503400E+00,   8.340200E+00,   9.279600E+00,   1.262754E-05
   9.714000E+00,   1.032100E+01,   4.984900E+00,   2.214343E-06
   4.222000E+00,   9.238100E+00,   5.750000E+00,   2.371704E-03
   8.794700E+00,   1.798000E+01,   9.801100E+00,   2.829400E-22
   6.489300E+00,   1.426900E+01,   8.216600E+00,  -2.454843E-11
   6.351600E+00,   1.133800E+01,   5.456600E+00,   3.975379E-06
   5.898700E+00,   9.465200E+00,   3.578800E+00,   1.451091E-03
   7.459300E+00,   8.782500E+00,   1.885100E+00,  -1.499624E-04
   7.215200E+00,   9.469100E+00,   5.902100E+00,   2.897384E-05
   6.529600E+00,   1.471800E+01,   8.261000E+00,  -1.899826E-11
   1.747400E+00,   4.021800E+00,   2.650300E+00,   1.141890E+01
   4.666900E+00,   1.139900E+01,   6.755500E+00,  -2.292724E-05
   3.476900E+00,   6.282400E+00,   2.805900E+00,   3.457100E+00
   6.518600E+00,   7.862700E+00,   1.839400E+00,   2.562629E-03
   5.919500E+00,   7.076000E+00,   1.539900E+00,   1.558648E-02
   3.628800E+00,   8.967700E+00,   9.463200E+00,   2.632190E-04
   9.099600E+00,   1.685300E+01,   9.177800E+00,   5.714221E-20
   8.264600E+00,   1.394700E+01,   7.136800E+00,   2.340228E-12
   2.607300E+00,   3.559500E+00,   3.616600E+00,   4.659399E+00
   2.242800E+00,   9.458900E+00,   7.552700E+00,  -1.272941E-04
   1.937700E+00,   5.961700E+00,   4.035300E+00,   1.207027E+00
   5.925600E+00,   9.444500E+00,   3.583300E+00,   1.467159E-03
   8.603400E+00,   1.160800E+01,   3.936900E+00,  -6.593833E-05
   1.975100E+00,   1.002400E+01,   9.136700E+00,   1.269315E-05
   4.849800E+00,   8.192200E+00,   5.861300E+00,   4.239859E-03
   2.882200E+00,   1.005700E+01,   7.175100E+00,  -7.824830E-04
   5.839100E+00,   9.707400E+00,   8.554400E+00,   2.246748E-06
   6.711500E+00,   6.834700E+00,   3.322600E+00,   3.521270E-02
   5.994100E+00,   9.847700E+00,   3.912600E+00,   3.968371E-04
   6.141100E+00,   1.085300E+01,   4.769400E+00,   3.245618E-05
   8.190900E+00,   1.749000E+01,   9.504700E+00,   1.159195E-20
   2.704900E+00,   1.087900E+01,   9.312900E+00,  -2.665113E-06
   8.629600E+00,   1.659300E+01,   8.628300E+00,   3.376824E-18
   4.840400E+00,   5.328100E+00,   1.594100E+00,   2.937321E-01
   9.178200E+00,   8.585900E+00,   2.044300E+00,   3.646650E-05
   9.578100E+00,   1.373500E+01,   8.270500E+00,   3.795175E-14
   8.990500E+00,   1.102000E+01,   2.138100E+00,  -8.380243E-05
   3.558900E+00,   1.070600E+01,   8.369100E+00,  -7.098302E-05
   8.765600E+00,   8.848700E+00,   3.629000E+00,   4.109038E-04
   8.341500E+00,   9.302300E+00,   2.384400E+00,   1.178910E-04
   1.545900E+00,   7.403600E+00,   7.971800E+00,  -3.748813E-03
   9.684900E+00,   1.219700E+01,   7.562400E+00,   2.072656E-11
   9.965100E+00,   1.139400E+01,   4.062200E+00,   2.956830E-05
   1.803700E+00,   9.416600E+00,   7.654400E+00,  -9.118477E-05
   7.697900E+00,   9.540800E+00,   2.512300E+00,  -1.120464E-04
   3.153300E+00,   9.898900E+00,   7.387700E+00,  -3.786890E-04
   2.257500E+00,   5.365100E+00,   4.349600E+00,   5.831029E-01
   4.365700E+00,   1.249100E+01,   9.105200E+00,  -1.448413E-05
   6.781800E+00,   6.391600E+00,   2.791700E+00,   5.161948E-02
   7.664300E+00,   1.617100E+01,   9.887800E+00,  -1.674387E-17
   8.870900E+00,   1.461300E+01,   6.366000E+00,  -6.278164E-11
   6.128100E+00,   7.848700E+00,   1.761400E+00,   1.207728E-02
   6.943400E+00,   8.600800E+00,   3.109200E+00,   2.037745E-03
   9.617700E+00,   1.595700E+01,   6.983500E+00,  -8.716476E-14
   3.668300E+00,   4.225900E+00,   3.721500E+00,   1.591859E+00
   7.618900E+00,   1.472700E+01,   7.180300E+00,   1.633593E-12
   9.634600E+00,   1.353600E+01,   3.960700E+00,  -6.602734E-05
   1.595400E+00,   9.199100E+00,   7.650800E+00,  -1.405039E-04
   9.256900E+00,   1.537800E+01,   7.926200E+00,   2.550682E-16
   9.799500E+00,   1.178800E+01,   3.477100E+00,   1.708373E-07
   9.050700E+00,   1.048300E+01,   8.311400E+00,   2.858850E-09
   6.755900E+00,   1.101400E+01,   7.340900E+00,   1.776287E-07
   8.922300E+00,   1.433900E+01,   5.541700E+00,  -5.299890E-08
   9.415800E+00,   1.117600E+01,   2.144700E+00,  -4.380187E-05
   5.492400E+00,   9.237100E+00,   6.534600E+00,   1.733302E-04
   8.283000E+00,   1.294500E+01,   5.663400E+00,  -2.354568E-08
   2.911300E+00,   9.656200E+00,   6.810400E+00,  -6.637805E-04
   2.222100E+00,   5.293600E+00,   5.343400E+00,   1.901031E-01
   3.957400E+00,   3.554500E+00,   1.648600E+00,   3.687019E+00
